% 1. Title: Simple NERD selector 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 16-01-2018 16:35:44 
%
@RELATION @NERD_Simple_NERD_selector 
@attribute nerd_score REAL
@attribute prob_anchor_string REAL
@attribute dice REAL
@attribute tf_idf REAL
@attribute nb_tokens NUMERIC
@attribute inContext {false, true}
@attribute isNe {false, true}
@attribute entity? REAL

@data
1.0212753882088084,0.41935483870967744,0.02607406124956444,0.0,1,true,false,1.0
0.0,0.022804380502469402,1.4628567493688076E-4,0.0,1,false,false,0.0
0.15554353358746953,0.6,0.003612307545301247,0.0,3,false,false,1.0
0.03204535141156983,0.0019672131147540984,6.775951711540289E-5,0.0,1,false,false,0.0
0.15554353358746953,0.6011579495186052,5.561397390182746E-5,0.0,1,false,false,1.0
0.15554353358746953,0.6011579495186052,5.561397390182746E-5,0.0,1,false,false,0.0
0.03204535141156983,0.3204225352112676,0.007482002071827381,0.0,1,false,false,1.0
0.9961513762243807,0.027327070879590094,0.0015505986112105366,0.0,1,false,false,0.0
0.9988870180331798,0.2845011842181272,1.5718163878324573E-4,0.0,1,false,false,1.0
0.03204535141156983,0.2845011842181272,1.5718163878324573E-4,0.0,1,false,false,0.0
0.998862737657172,0.039045553145336226,0.19257281689899455,0.0,3,true,false,1.0
0.03204535141156983,0.0019672131147540984,6.775951711540289E-5,0.0,1,false,false,0.0
0.9999999999927269,0.9310344827586207,1.0,0.0,3,false,false,1.0
0.03204535141156983,0.020389972144846797,2.825767579673804E-5,0.0,1,false,false,0.0
0.9999999999927269,0.10114503816793893,5.7276462831049844E-5,0.0,1,true,false,1.0
0.03204535141156983,0.10114503816793893,5.7276462831049844E-5,0.0,1,false,false,0.0
0.9999999999927269,0.5454545454545454,0.13327549033363675,0.0,3,true,false,1.0
0.03204535141156983,0.004770385447144129,8.375020949863762E-5,0.0,1,false,false,0.0
0.9999999999927269,1.0,0.009136364452078641,0.0,5,true,false,1.0
0.0,0.10555555555555556,0.007500385462526227,0.0,1,false,false,0.0
0.9999999999927269,0.21428571428571427,0.022494168037715905,0.0,1,true,false,1.0
0.0,0.19803262955854126,4.0143186642966116E-5,0.0,1,true,false,0.0
0.9999999999927269,0.9936708860759493,1.0,0.0,3,true,false,1.0
0.03204535141156983,6.796941376380628E-5,1.3607512344387864E-4,0.0,1,false,false,0.0
0.03204535141156983,0.3733255493047447,1.869060978384434E-5,0.0,1,false,false,1.0
0.9988870180331798,0.3733255493047447,1.869060978384434E-5,0.0,1,false,false,0.0
0.15554353358746953,0.2118350038550501,5.095318919933627E-5,0.0,1,true,false,1.0
0.0,0.12448559670781893,0.002094508080225666,0.0,1,false,false,0.0
0.9999999999927269,0.9736842105263158,0.7505692240878064,0.0,5,true,false,1.0
0.9988883730071524,0.10068529759859504,8.022314686800926E-5,0.0,1,false,false,0.0
0.9999999999927269,0.5918367346938775,0.031217643339396438,0.0,1,true,false,1.0
0.03204535141156983,0.004318203627291047,2.3900464547910974E-4,0.0,1,false,false,0.0
0.9999999999927269,0.7283653846153846,0.9302993379393476,0.0,5,true,false,1.0
0.0,0.004733847006093569,1.7484011241725145E-4,0.0,1,false,false,0.0
0.9999999999927269,0.675,0.019692158546685466,0.0,1,true,false,1.0
0.0,0.06538139145012574,0.0021906832596278853,0.0,1,false,false,0.0
0.9999999999927269,0.7899505766062603,0.17443926164855417,0.0,5,false,false,1.0
0.9999999999927269,0.7899505766062603,0.17443926164855417,0.0,5,true,false,0.0
1.0212753882088084,0.7142857142857143,0.010116780042717015,0.0,5,true,false,1.0
0.20554353358746952,0.0018435845066604008,1.1211807738221947E-4,0.0,1,false,false,0.0
0.9988870180331798,0.4768133174791914,0.0014750317476814733,0.0,1,false,false,1.0
0.0,0.4768133174791914,0.0014750317476814733,0.0,1,false,false,0.0
0.9999999999927269,0.34319641814288493,1.9629905246509448E-4,0.0,1,true,false,1.0
0.9999935560709544,0.34319641814288493,1.9629905246509448E-4,0.0,1,false,false,0.0
0.41422045622835935,0.02182496161438912,0.002005826497268931,0.0,1,false,false,1.0
0.03204535141156983,0.02182496161438912,0.002005826497268931,0.0,1,false,false,0.0
0.11041853358746953,0.6966302622981424,1.0,0.0,5,true,false,1.0
0.0,0.003933472365501221,1.591598540064103E-5,0.0,1,false,false,0.0
0.9999999999927269,0.9048991354466859,0.12148854992694405,0.0,5,true,false,1.0
0.0,0.3733255493047447,1.869060978384434E-5,0.0,1,false,false,0.0
0.9999999999927269,0.8857142857142857,1.0,0.0,7,false,false,1.0
0.11041853358746953,0.4166666666666667,0.014596766847764342,0.0,11,false,false,0.0
0.9999999999927269,0.45454545454545453,0.09188832936007056,0.0,5,false,false,1.0
0.03204535141156983,0.006224066390041493,2.909108688376103E-4,0.0,1,false,false,0.0
0.9999999999927269,0.043478260869565216,0.10371898299486182,0.0,3,false,false,1.0
0.41422045622835935,0.043478260869565216,0.10371898299486182,0.0,3,false,false,0.0
0.9999999999927269,0.5214285714285715,0.005675203624477486,0.0,1,false,false,1.0
1.0212753882088084,0.5214285714285715,0.005675203624477486,0.0,1,false,false,0.0
0.03204535141156983,0.8384645617712564,4.260251256293798E-4,0.0,1,false,false,1.0
0.0,0.8384645617712564,4.260251256293798E-4,0.0,1,false,false,0.0
0.0,0.7544368683205184,2.6147547739733455E-5,0.0,1,false,false,1.0
0.03204535141156983,0.004928219412899079,5.614814925638315E-4,0.0,1,false,false,0.0
0.9999999999927269,0.20967741935483872,0.008101427933150445,0.0,1,false,false,1.0
0.03204535141156983,0.20967741935483872,0.008101427933150445,0.0,1,false,false,0.0
0.03204535141156983,0.3414059325477448,1.7690637959676199E-4,0.0,1,false,false,1.0
0.0,0.3414059325477448,1.7690637959676199E-4,0.0,1,false,false,0.0
0.9999999999927269,0.2826086956521739,0.0034742423889544535,0.0,1,true,false,1.0
0.0,0.3733255493047447,1.869060978384434E-5,0.0,1,false,false,0.0
0.9999999999927269,0.9736842105263158,0.7505692240878064,0.0,5,true,false,1.0
0.0,0.009240286100908563,1.1403723688626388E-4,0.0,1,false,false,0.0
0.9999999999927269,0.25323142632347984,2.2329763309878232E-4,0.0,1,false,false,1.0
0.03204535141156983,0.25323142632347984,2.2329763309878232E-4,0.0,1,false,false,0.0
0.9999999999927269,0.8024691358024691,0.017919111655248798,0.0,1,true,false,1.0
0.03204535141156983,0.0871419053964024,1.6644487045392096E-4,0.0,1,false,false,0.0
0.03204535141156983,0.8384645617712564,4.260251256293798E-4,0.0,1,false,false,1.0
0.0,0.8384645617712564,4.260251256293798E-4,0.0,1,false,false,0.0
0.9999999999927269,0.8333333333333334,0.0470245332281383,0.0,9,false,false,1.0
1.0212753882088084,0.12054107123377332,1.0,0.0,3,false,false,0.0
0.9999999999927269,1.0,0.6936631843035466,0.0,5,true,false,1.0
0.03204535141156983,0.04033708929078686,1.41292722452773E-4,0.0,1,false,false,0.0
0.11041853358746953,0.6922209695603156,1.0,0.0,5,false,false,1.0
0.9999999999927269,0.7899505766062603,0.17443926164855417,0.0,5,true,false,0.0
1.0000070337026996,0.4828411811652035,2.0681237355490653E-4,0.0,1,false,false,1.0
0.41422045622835935,0.4828411811652035,2.0681237355490653E-4,0.0,1,false,false,0.0
0.9999892378094665,1.0,1.451102021322527E-4,0.0,7,false,false,1.0
0.0,0.002319634703196347,6.817024422123948E-5,0.0,1,false,false,0.0
0.9999906666026035,0.631578947368421,0.09721296569482729,0.0,9,false,false,1.0
0.03204535141156983,0.03785425101214575,1.0,0.0,3,false,false,0.0
0.9999999999927269,0.8333333333333334,0.0470245332281383,0.0,9,false,false,1.0
0.9961513762243807,0.10330926814966834,7.47460524079025E-5,0.0,1,false,false,0.0
0.9999999999927269,0.8571428571428571,0.05301347274662916,0.0,1,false,false,1.0
0.03204535141156983,0.23161361141602635,1.0,0.0,3,false,false,0.0
0.9999935560709544,0.6146341463414634,1.0,0.0,3,true,false,1.0
0.0,1.9511433700148287E-5,7.59519688771732E-5,0.0,1,true,false,0.0
0.9999999999927269,0.4440619621342513,0.0029372915759919736,0.0,1,true,false,1.0
0.0,0.03260403260403261,3.7620150896228085E-4,0.0,1,false,false,0.0
0.9999999999927269,0.6475195822454308,0.3335717996628992,0.0,3,true,false,1.0
0.9999999999927269,0.0032264815654539747,2.4412113838790814E-5,0.0,1,false,false,0.0
0.9999999999927269,0.21648381054321647,6.012107705636762E-4,0.0,1,true,false,1.0
0.0,0.020534861509073542,0.0030496116283179903,0.0,1,false,false,0.0
0.9999999999927269,0.15815602836879433,0.0012530554325928258,0.0,1,true,false,1.0
0.9999999999927269,0.12883258127964828,1.7936073532065413E-4,0.0,1,true,false,0.0
0.42201150535607274,0.4462809917355372,0.09048340710078165,0.0,3,true,false,1.0
0.0,0.00324143907057351,1.0744036889020983E-4,0.0,1,false,false,0.0
0.15554353358746953,0.034013197360527894,1.7870933064001397E-4,0.0,1,false,false,1.0
0.0,0.034013197360527894,1.7870933064001397E-4,0.0,1,false,false,0.0
0.9999999999927269,0.6666666666666666,0.1296918750639406,0.0,1,true,false,1.0
0.9999964951136345,0.015259409969481181,4.125996273622207E-4,0.0,1,true,false,0.0
0.9999999999927269,0.006855565695461526,9.609579591107925E-4,0.0,1,false,false,1.0
0.0,0.006855565695461526,9.609579591107925E-4,0.0,1,false,false,0.0
0.07954535141156983,0.058823529411764705,0.2358979513441797,0.0,3,true,false,1.0
0.9999999999927269,0.15815602836879433,0.0012530554325928258,0.0,1,true,false,0.0
0.03204535141156983,0.28179972936400544,2.206833659584447E-4,0.0,1,true,false,1.0
0.0,2.908103916246607E-5,3.3573549901241735E-5,0.0,1,true,false,0.0
0.9999999999927269,0.23395445134575568,0.06166631974596184,0.0,3,true,false,1.0
0.03204535141156983,9.262526464361327E-4,1.3201899110680017E-4,0.0,1,false,false,0.0
0.11041853358746953,0.8,0.0018983604299190814,0.0,3,true,false,1.0
0.0,2.2644500217009793E-4,3.4582682826626135E-5,0.0,1,false,false,0.0
0.9999960147518127,0.6818181818181818,0.047035936822497064,0.0,1,true,false,1.0
0.03204535141156983,0.0026416201937188143,7.884006246896842E-4,0.0,1,true,false,0.0
0.03204535141156983,0.002225519287833828,0.0014610676308859814,0.0,1,true,false,1.0
0.15554353358746953,0.005528640638358506,1.9142476140084885E-4,0.0,1,false,false,0.0
0.9999892378094665,0.5,3.1389989120331717E-4,0.0,5,false,false,1.0
0.03204535141156983,0.1516014234875445,0.5129937451994211,0.0,3,false,false,0.0
0.03204535141156983,0.97,7.984880521591013E-4,0.0,3,false,false,1.0
0.9999999999927269,0.0032264815654539747,2.4412113838790814E-5,0.0,1,false,false,0.0
0.9999999999927269,0.17647058823529413,0.16521015817955317,0.0,3,false,false,1.0
0.0,2.2644500217009793E-4,3.4582682826626135E-5,0.0,1,false,false,0.0
0.9999892378094665,0.4375,0.6796836987699801,0.0,3,true,false,1.0
0.03204535141156983,0.023153670968441602,1.4489530158732315E-4,0.0,1,false,false,0.0
0.03204535141156983,0.41434262948207173,0.006438160551147331,0.0,1,false,false,1.0
0.9999892378094665,0.1,1.0,0.0,3,true,false,0.0
0.9999999999927269,0.6476190476190476,0.5984179819592543,0.0,3,false,false,1.0
0.4033666451811027,0.0705596107055961,0.004491624412686203,0.0,1,false,false,0.0
0.9999999999927269,0.6476190476190476,0.5984179819592543,0.0,3,false,false,1.0
0.0,0.005699193772588268,4.7086673150981964E-4,0.0,1,false,false,0.0
0.15554353358746953,0.8083832335329342,0.0031543072033269654,0.0,1,false,false,1.0
0.9999999999927269,0.12883258127964828,1.7936073532065413E-4,0.0,1,true,false,0.0
0.9999999999927269,0.21311475409836064,0.2884684655612867,0.0,3,true,false,1.0
0.0,0.00107095046854083,8.815451327635862E-4,0.0,1,false,false,0.0
0.9999999999927269,1.0,0.06946846053784181,0.0,5,true,false,1.0
0.9999999999927269,0.14285714285714285,0.05301347274662916,0.0,1,true,false,0.0
0.9999999999927269,0.27578947368421053,0.004277519597259498,0.0,1,true,false,1.0
0.10804353358746951,0.26356589147286824,0.002463975072423887,0.0,1,false,false,0.0
0.9999999999927269,0.4147058823529412,1.0,0.0,3,true,false,1.0
0.9525077712292592,0.009881756756756756,2.1229536409606215E-4,0.0,1,false,false,0.0
0.9999999999927269,0.07443250551483668,1.8684807356840022E-4,0.0,1,true,false,1.0
0.0,0.004908713568141486,1.789590756262849E-5,0.0,1,false,false,0.0
0.9999999999927269,1.0,0.06946846053784181,0.0,5,true,false,1.0
0.9999999999927269,0.029639175257731958,1.469739995969432E-4,0.0,1,false,false,0.0
0.9999999999927269,0.3333333333333333,0.16515735740296006,0.0,5,true,false,1.0
0.0,0.0012970168612191958,4.4079928289940265E-4,0.0,1,false,false,0.0
0.9999999999927269,0.35789473684210527,0.013706993018831364,0.0,1,true,false,1.0
0.03204535141156983,0.003825382538253825,7.404585724607904E-5,0.0,1,false,false,0.0
0.9999999999927269,0.875,0.05442205184503146,0.0,1,true,false,1.0
0.0,0.0019230769230769232,6.874727968035562E-4,0.0,1,false,false,0.0
0.9999999999927269,0.5939353988134476,5.254543827865265E-4,0.0,1,true,false,1.0
0.0,0.009489916963226572,7.71177857241114E-4,0.0,1,false,false,0.0
0.9999999999927269,0.5720164609053497,0.003868468875039119,0.0,1,true,false,1.0
0.03204535141156983,0.15555555555555556,0.02014366141547324,0.0,3,false,false,0.0
0.9737753882088084,0.4166666666666667,0.8045242947473329,0.0,3,true,false,1.0
0.0,0.3076923076923077,0.00569546448340103,0.0,1,true,false,0.0
0.10804353358746951,0.436,0.0030416616853977045,0.0,1,true,false,1.0
0.0,0.07518115942028986,1.3576491077781105E-4,0.0,1,false,false,0.0
0.9999999999927269,0.0,0.12072829143060812,0.0,1,true,false,1.0
0.0,0.2,0.1296918750639406,0.0,1,false,false,0.0
0.9999999999927269,0.6666666666666666,0.16515735740296006,0.0,5,true,false,1.0
0.10804353358746951,0.050265957446808514,4.54072333263037E-4,0.0,1,true,false,0.0
0.9999999999927269,0.6701030927835051,0.018558115319620226,0.0,1,false,false,1.0
0.0,0.005417516022992305,5.135636978602169E-5,0.0,1,false,false,0.0
0.9999999999927269,0.3749565217391304,7.352531231161146E-4,0.0,1,false,false,1.0
0.0,0.3749565217391304,7.352531231161146E-4,0.0,1,false,false,0.0
0.9999999999927269,1.0,0.06946846053784181,0.0,5,true,false,1.0
0.0,5.615663958668713E-4,1.2947591148220708E-4,0.0,1,false,false,0.0
0.9999999999927269,0.5,0.27787384215136723,0.0,5,true,false,1.0
0.9999999999927269,0.04225516516867048,3.0768473179336247E-4,0.0,1,false,false,0.0
0.0,0.32786040534866856,2.207688777078278E-5,0.0,1,false,false,1.0
0.0,0.32786040534866856,2.207688777078278E-5,0.0,1,false,false,0.0
0.9999999999927269,0.7857142857142857,0.06296282355875807,0.0,1,true,false,1.0
0.7370263429614767,0.6190476190476191,0.05042751716892952,0.0,1,true,false,0.0
0.9737753882088084,0.03547671840354767,0.005172976699912052,0.0,1,false,false,1.0
0.03204535141156983,0.03547671840354767,0.005172976699912052,0.0,1,false,false,0.0
0.9999999999927269,0.30520833333333336,1.0,0.0,3,false,false,1.0
0.9999999999927269,0.75,1.0,0.0,3,false,false,0.0
0.20554353358746952,0.15503875968992248,0.4751438990873521,0.0,3,false,false,1.0
0.0,0.15503875968992248,0.4751438990873521,0.0,3,false,false,0.0
0.9988861649231576,0.9130434782608695,1.0,0.0,3,true,false,1.0
0.0,0.06194573130377234,5.3519612204061175E-5,0.0,1,false,false,0.0
0.41422045622835935,0.023575638506876228,0.08392131249030374,0.0,3,true,false,1.0
0.0,0.01532258064516129,0.0019886139909416995,0.0,1,false,false,0.0
0.41422045622835935,0.903448275862069,1.0,0.0,3,true,false,1.0
0.0,0.02717150862704616,8.263970455621619E-5,0.0,1,false,false,0.0
0.03204535141156983,0.375,0.013060829082298386,0.0,3,false,false,1.0
0.0,0.375,0.013060829082298386,0.0,3,false,false,0.0
0.9988870180331798,0.9285714285714286,0.8687888276919221,0.0,3,true,false,1.0
0.9988870180331798,0.10075282006878804,6.090088092662135E-5,0.0,1,true,false,0.0
0.16041853358746952,0.8518518518518519,0.014079036486195037,0.0,3,true,false,1.0
0.03204535141156983,5.297311614355715E-4,3.91224493651193E-5,0.0,1,false,false,0.0
0.16041853358746952,0.8283582089552238,0.19211927509170698,0.0,3,false,false,1.0
0.0,0.8283582089552238,0.19211927509170698,0.0,3,false,false,0.0
1.0000024135646828,0.02585428845165859,4.099554438905262E-5,0.0,1,false,false,1.0
0.0,0.02585428845165859,4.099554438905262E-5,0.0,1,false,false,0.0
1.0212753882088084,0.9545454545454546,1.0,0.0,3,true,false,1.0
0.03204535141156983,3.220197076061055E-4,2.962656759737117E-4,0.0,1,true,false,0.0
0.20554353358746952,0.9485714285714286,1.0,0.0,3,true,false,1.0
0.0,0.375,0.013060829082298386,0.0,3,false,false,0.0
0.08204535141156984,0.47761194029850745,0.8316008316008316,0.0,3,true,false,1.0
1.0206987231142082,0.11103404601791261,6.051482320524068E-5,0.0,1,true,false,0.0
0.08204535141156984,0.12091121495327103,0.29758827591396825,0.0,3,false,false,1.0
0.08204535141156984,0.12091121495327103,0.29758827591396825,0.0,3,false,false,0.0
1.0212753882088084,0.7286821705426356,0.09930549919114111,0.0,3,false,false,1.0
0.0,0.04730749874182184,0.0010202678601702805,0.0,1,false,false,0.0
1.0212753882088084,0.9117647058823529,0.09579260151237823,0.0,3,false,false,1.0
0.0,2.9685335444290523E-4,1.0,0.0,3,false,false,0.0
0.08204535141156984,0.19616569667921946,1.0,0.0,3,false,false,1.0
0.0,0.19616569667921946,1.0,0.0,3,false,false,0.0
0.20554353358746952,0.963855421686747,1.0,0.0,5,false,false,1.0
0.03204535141156983,0.013166144200626959,4.815778574749035E-4,0.0,1,false,false,0.0
0.08204535141156984,0.3802915419266389,7.705819199804848E-5,0.0,1,false,false,1.0
0.03204535141156983,0.25742574257425743,0.01910665910627142,0.0,1,false,false,0.0
0.20554353358746952,0.9310344827586207,0.4647088447299119,0.0,3,false,false,1.0
0.9988870180331798,0.10075282006878804,6.090088092662135E-5,0.0,1,true,false,0.0
0.08204535141156984,0.5515167681078591,2.890863170196839E-5,0.0,1,false,false,1.0
0.08204535141156984,0.5515167681078591,2.890863170196839E-5,0.0,1,false,false,0.0
0.20554353358746952,0.008653846153846154,0.3867852770710508,0.0,3,false,false,1.0
0.03204535141156983,0.008653846153846154,0.3867852770710508,0.0,3,false,false,0.0
0.41422045622835935,0.9428571428571428,0.6809322380500542,0.0,3,false,false,1.0
0.0,0.005292214642379914,6.120495432627982E-5,0.0,1,false,false,0.0
0.08204535141156984,0.182648401826484,0.008257070849065542,0.0,1,false,false,1.0
0.0,0.182648401826484,0.008257070849065542,0.0,1,false,false,0.0
0.40432978117089796,0.542528735632184,1.0,0.0,5,false,false,1.0
0.08204535141156984,0.542528735632184,1.0,0.0,5,false,false,0.0
0.41422045622835935,0.8648648648648649,0.15355060855115274,0.0,5,false,false,1.0
0.0,0.009506096300888613,3.1048178275843363E-4,0.0,1,false,false,0.0
0.20554353358746952,0.9496402877697842,0.48045927525264454,0.0,3,false,false,1.0
1.0000004048897602,0.0,0.01829658948812662,0.0,1,false,false,0.0
0.03204535141156983,0.13088235294117648,0.3580728558272614,0.0,3,false,false,1.0
0.08204535141156984,0.13088235294117648,0.3580728558272614,0.0,3,false,false,0.0
0.08204535141156984,0.15447858070099524,1.0,0.0,3,false,false,1.0
0.0,2.7732327574253308E-5,9.42583199539134E-5,0.0,1,false,false,0.0
0.08204535141156984,0.4315880900035285,2.4067630902102718E-5,0.0,1,false,false,1.0
0.16041853358746952,0.4315880900035285,2.4067630902102718E-5,0.0,1,false,false,0.0
0.2394178839811456,0.940677966101695,0.23552727495753453,0.0,3,false,false,1.0
0.0,0.008323699421965317,2.73525266006254E-4,0.0,1,false,false,0.0
0.20554353358746952,0.9424460431654677,1.0,0.0,3,true,false,1.0
1.000000567216726,0.010252080569292003,0.0011284771807317099,0.0,1,false,false,0.0
0.08204535141156984,0.47921036615990026,1.5582381552924764E-5,0.0,1,false,false,1.0
0.9988870180331798,0.10075282006878804,6.090088092662135E-5,0.0,1,true,false,0.0
0.20554353358746952,0.16666666666666666,0.1060269454932583,0.0,1,true,false,1.0
0.0,0.0018707482993197278,5.204969311673774E-4,0.0,1,false,false,0.0
0.08204535141156984,0.35714285714285715,0.04923737515732208,0.0,1,true,false,1.0
0.9999999999927269,0.5098039215686274,0.023121422799711733,0.0,1,false,false,0.0
0.08204535141156984,0.020717377860235003,3.9975056458327297E-4,0.0,1,false,false,1.0
0.4033666451811027,0.020833333333333332,0.09795959390438105,0.0,3,true,false,0.0
0.9999999999927269,0.8433734939759037,0.008211943519725665,0.0,1,true,false,1.0
0.0,0.03165236051502146,0.0014462985292001077,0.0,1,false,false,0.0
0.9999999999927269,0.13953488372093023,0.13035393655490415,0.0,3,true,false,1.0
0.03204535141156983,0.005461993627674101,0.0012471010150341376,0.0,1,false,false,0.0
0.9999999999927269,0.6964285714285714,0.018827997735990278,0.0,1,true,false,1.0
0.0,0.004245137388082742,2.3254423926468603E-4,0.0,1,false,false,0.0
0.9999999999927269,0.31901840490797545,0.05747501470971847,0.0,3,true,false,1.0
0.9999999999927269,0.31573157315731576,0.3469884973488713,0.0,3,true,false,0.0
0.9999999999927269,0.02360473072035969,1.3246179812677835E-4,0.0,1,false,false,1.0
0.0,0.02360473072035969,1.3246179812677835E-4,0.0,1,false,false,0.0
0.9999999999927269,0.4799196787148594,0.31347373090671166,0.0,3,true,false,1.0
0.0,0.012338612224130255,1.7177953757352681E-4,0.0,1,false,false,0.0
0.9999999999927269,0.02360473072035969,1.3246179812677835E-4,0.0,1,false,false,1.0
0.0,0.02360473072035969,1.3246179812677835E-4,0.0,1,false,false,0.0
0.20554353358746952,0.36449704142011835,0.0019388137462079437,0.0,1,true,false,1.0
0.0,1.431229426077E-4,4.972311612779292E-4,0.0,1,true,false,0.0
0.16041853358746952,0.75,0.02015793125856111,0.0,1,true,false,1.0
0.0,0.003987240829346092,0.001155669932090978,0.0,1,false,false,0.0
0.9999999999927269,0.41818181818181815,0.21816027928297055,0.0,5,false,false,1.0
0.20554353358746952,0.41818181818181815,0.21816027928297055,0.0,5,false,false,0.0
0.20554353358746952,0.011424638678596008,1.793805526301229E-4,0.0,1,true,false,1.0
0.0,0.011424638678596008,1.793805526301229E-4,0.0,1,false,false,0.0
0.9999999999927269,0.5252525252525253,1.0,0.0,3,true,false,1.0
0.0,1.9511433700148287E-5,7.59519688771732E-5,0.0,1,true,false,0.0
0.9999999999927269,0.3018867924528302,0.08230430727889311,0.0,5,true,false,1.0
0.0,5.714591853134989E-4,6.22315042467071E-5,0.0,1,false,false,0.0
1.0212753882088084,0.020717377860235003,3.9975056458327297E-4,0.0,1,false,false,1.0
0.0,0.020717377860235003,3.9975056458327297E-4,0.0,1,false,false,0.0
0.08204535141156984,0.6385594320838023,1.465748984868619E-4,0.0,1,true,false,1.0
0.03204535141156983,0.006754682222904513,3.121890901212403E-5,0.0,1,true,false,0.0
0.20554353358746952,0.37250712250712253,5.57501577811668E-4,0.0,1,false,false,1.0
0.20554353358746952,0.37250712250712253,5.57501577811668E-4,0.0,1,false,false,0.0
0.20554353358746952,0.5542448614834674,4.7662264980242466E-4,0.0,1,false,false,1.0
0.0,0.5542448614834674,4.7662264980242466E-4,0.0,1,false,false,0.0
0.03204535141156983,0.16666666666666666,0.00578551225437633,0.0,3,true,false,1.0
0.0,0.00136404380529249,1.2902721896291633E-4,0.0,1,false,false,0.0
0.08204535141156984,0.3802927881225895,1.0585363165496056E-4,0.0,1,false,false,1.0
0.08204535141156984,0.3802927881225895,1.0585363165496056E-4,0.0,1,false,false,0.0
0.20554353358746952,0.4640992167101828,6.179457695141312E-4,0.0,1,false,false,1.0
0.08204535141156984,0.4640992167101828,6.179457695141312E-4,0.0,1,false,false,0.0
0.20554353358746952,0.9052231061916292,1.0,0.0,5,true,false,1.0
0.4033666451811027,0.0021008403361344537,0.12192736801049087,0.0,3,true,false,0.0
0.03204535141156983,0.5487571701720841,0.0031148505096936716,0.0,1,false,false,1.0
