% 1. Title: NERD ranker with basic and embeddings features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 03-01-2023 13:54:51 
%
@RELATION @NERD_NERD_ranker_with_basic_and_embeddings_features 
@attribute relatedness REAL
@attribute context_quality REAL
@attribute bestCaseContext {false, true}
@attribute embeddings_centroid_similarity REAL
@attribute entity? REAL

@data

0.2724780834672954,9.380020212044153,true,0.0,0.0
0.30352860630823014,9.380020212044153,true,0.0,1.0
0.08338983975052355,9.380020212044153,true,0.0,0.0
0.24035366745066689,9.380020212044153,true,0.0,1.0
0.10927622263269354,9.380020212044153,true,0.0,0.0
0.14003363549087539,9.380020212044153,true,0.0,1.0
0.03159543919333321,9.380020212044153,true,0.0,0.0
0.19165906027942028,9.380020212044153,true,0.0,1.0
0.2587879250337325,9.380020212044153,true,0.0,0.0
0.09160553550586355,8.300358920053423,true,0.0,1.0
0.0,8.300358920053423,true,0.0,0.0
0.09160553550586355,8.300358920053423,true,0.0,1.0
0.0,8.300358920053423,true,0.0,0.0
0.10747616524493048,8.300358920053423,true,0.0,1.0
0.0,8.300358920053423,true,0.0,0.0
0.1591064183204854,8.300358920053423,true,0.0,1.0
0.011589976246808955,8.300358920053423,true,0.0,0.0
0.08587770182831726,8.300358920053423,true,0.0,1.0
0.0,8.300358920053423,true,0.0,0.0
0.34759904952523374,8.73313035159715,true,0.0,1.0
0.2064420448652366,8.73313035159715,true,0.0,0.0
0.2165328381411438,8.73313035159715,true,0.0,1.0
0.05989565175138754,8.73313035159715,true,0.0,0.0
0.2609942844305766,8.73313035159715,true,0.0,1.0
0.22734344132005155,8.73313035159715,true,0.0,0.0
0.13353884889541298,8.73313035159715,true,0.0,1.0
0.11011651754816844,8.73313035159715,true,0.0,0.0
0.26559352629717065,8.366041334991783,true,0.0,1.0
0.08191099910461815,8.366041334991783,true,0.0,0.0
0.12029362934154524,8.366041334991783,true,0.0,1.0
0.11998031757463515,8.366041334991783,true,0.0,0.0
0.08135849390210685,8.366041334991783,true,0.0,1.0
0.05958590937179542,8.366041334991783,true,0.0,0.0
0.2240521986840463,8.366041334991783,true,0.0,1.0
0.2096604696084339,8.366041334991783,true,0.0,0.0
0.33809868160156104,8.366041334991783,true,0.0,1.0
0.11156218220356627,8.366041334991783,true,0.0,0.0
0.27903764910755674,8.366041334991783,true,0.0,1.0
0.006188350494588142,8.366041334991783,true,0.0,0.0
0.16042595218954522,8.366041334991783,true,0.0,1.0
0.0952385230763795,8.366041334991783,true,0.0,0.0
0.1765712411219424,8.366041334991783,true,0.0,1.0
0.13905206862885583,8.366041334991783,true,0.0,0.0
0.056040753190791666,8.366041334991783,true,0.0,1.0
0.00865459237898871,8.366041334991783,true,0.0,0.0
0.14745874384418614,7.881844521233035,true,0.0,1.0
0.02081781954844642,7.881844521233035,true,0.0,0.0
0.11400544131490122,7.881844521233035,true,0.0,1.0
0.010541782661767826,7.881844521233035,true,0.0,0.0
0.19129963858170512,7.881844521233035,true,0.0,1.0
0.0256777721157617,7.881844521233035,true,0.0,0.0
0.12439381153244634,7.881844521233035,true,0.0,1.0
0.019457580842788404,7.881844521233035,true,0.0,0.0
0.12073280716774407,7.881844521233035,true,0.0,1.0
0.139263183358738,7.881844521233035,true,0.0,0.0
0.1153450272536598,7.881844521233035,true,0.0,1.0
0.04050241287436016,7.881844521233035,true,0.0,0.0
0.23165181474446203,8.536284012358735,true,0.0,1.0
0.12732999230374198,8.536284012358735,true,0.0,0.0
0.14248042302883965,8.536284012358735,true,0.0,1.0
0.14647757134803424,8.536284012358735,true,0.0,0.0
0.31335200785559875,8.536284012358735,true,0.0,1.0
0.28118706668246846,8.536284012358735,true,0.0,0.0
0.20341204824216183,8.536284012358735,true,0.0,1.0
0.17204880064170222,8.536284012358735,true,0.0,0.0
0.31335200785559875,8.536284012358735,true,0.0,1.0
0.0,8.536284012358735,true,0.0,0.0
0.23165181474446203,8.536284012358735,true,0.0,1.0
0.1765144215261912,8.536284012358735,true,0.0,0.0
0.15390453862638573,8.536284012358735,true,0.0,1.0
0.14371542780134228,8.536284012358735,true,0.0,0.0
0.2843719333123838,8.98638526130091,true,0.0,1.0
0.2485083174125021,8.98638526130091,true,0.0,0.0
0.10148466329650022,8.98638526130091,true,0.0,1.0
0.09645362732400517,8.98638526130091,true,0.0,0.0
0.21654431201710445,8.98638526130091,true,0.0,1.0
0.0,8.98638526130091,true,0.0,0.0
0.21193093158716286,8.98638526130091,true,0.0,1.0
0.23081764603970847,8.98638526130091,true,0.0,0.0
0.21193093158716286,8.98638526130091,true,0.0,1.0
0.0,8.947495820871797,true,0.0,0.0
0.41095846834636707,12.962937731359498,true,0.0,1.0
0.018664625911044692,12.962937731359498,true,0.0,0.0
0.07000582000899395,12.962937731359498,true,0.0,1.0
0.018664625911044692,12.962937731359498,true,0.0,0.0
0.21087154904013877,12.962937731359498,true,0.0,1.0
0.17169068757099223,12.962937731359498,true,0.0,0.0
0.34976246471384265,9.828260256502386,true,0.0,1.0
