% 1. Title: Simple NERD selector 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 03-01-2023 14:04:20 
%
@RELATION @NERD_Simple_NERD_selector 
@attribute nerd_score REAL
@attribute prob_anchor_string REAL
@attribute prob_c REAL
@attribute dice REAL
@attribute tf_idf REAL
@attribute nb_tokens NUMERIC
@attribute inContext {false, true}
@attribute isNe {false, true}
@attribute entity? REAL

@data

0.9999999999927269,0.042509527997654645,0.9395973154362416,8.408616293434951E-4,5405.6816182937555,1,true,false,0.0
0.3141829982207787,0.5806451612903226,1.0,0.017111476870742798,29739.967741935485,3,true,false,1.0
0.3141829982207787,0.6307356154406409,0.96579887697805,6.432773133050983E-4,335.73889293517846,1,true,false,0.0
1.0012571167835567,0.005950297514875744,0.7232142857142857,9.783470867178353E-5,591.6071053552678,1,false,false,1.0
0.0,0.005950297514875744,0.0625,9.783470867178353E-5,591.6071053552678,1,false,false,0.0
0.3141829982207787,0.1,1.0,0.06096999621949176,23048.475,3,true,false,1.0
0.3141829982207787,0.008133971291866028,0.9411764705882353,0.001354922543369713,441.1191387559809,1,true,false,0.0
0.384330555567785,0.7027027027027027,1.0,0.5432704649559181,49834.54054054054,5,true,false,1.0
0.8257801148381559,0.0020768431983385254,1.0,0.0018868207803892528,1914.7227414330218,1,true,false,0.0
0.3141829982207787,0.20127118644067796,0.07,0.003877340161798617,1953.260593220339,1,false,false,1.0
0.799536065577321,0.059987426794163384,0.680106100795756,8.109430947081018E-5,91.51364854580949,1,false,false,0.0
0.3141829982207787,0.02331511839708561,0.9722222222222222,3.976963516368279E-4,167.93060109289618,1,true,false,1.0
0.0,0.022658099425093,0.0759493670886076,4.107809897979875E-4,467.67281028068993,1,false,false,0.0
1.0000232674531022,0.5,1.0,0.38782485704110936,76828.25,3,true,false,1.0
0.9999999999927269,0.025362318840579712,0.7142857142857143,0.007427432196458937,6680.717391304348,1,true,false,0.0
0.366029057371612,0.8615384615384616,0.9428571428571428,0.09696405238154758,14183.676923076922,3,false,false,1.0
0.0,0.8615384615384616,0.05714285714285714,0.09696405238154758,14183.676923076922,3,false,false,0.0
0.7533179775862607,0.032254047322540474,0.34824281150159747,3.063974960703134E-4,688.8709838107098,1,false,false,1.0
0.3138547802735962,0.032254047322540474,0.22044728434504793,3.063974960703134E-4,688.8709838107098,1,false,false,0.0
0.3141829982207787,0.022658099425093,0.8734177215189873,4.107809897979875E-4,467.67281028068993,1,false,false,1.0
0.0,0.022658099425093,0.0759493670886076,4.107809897979875E-4,467.67281028068993,1,false,false,0.0
0.7533179775862607,0.7436521739130435,1.0,1.0,320.67443478260867,3,true,false,1.0
0.7533179775862607,0.004419618909905078,0.9631449631449631,3.811827514687621E-5,21.501947431023627,1,true,false,0.0
0.3141829982207787,0.20893371757925072,1.0,0.21793320469337968,1328.4423631123918,3,true,false,1.0
0.3141829982207787,0.011691854674576712,0.9335664335664335,1.393309453012843E-4,39.922877062313255,1,false,false,0.0
0.366029057371612,0.12857142857142856,1.0,0.08476787327656705,4390.185714285714,3,true,false,1.0
0.7533179775862607,0.032254047322540474,0.34824281150159747,3.063974960703134E-4,688.8709838107098,1,false,false,0.0
0.384330555567785,0.6666666666666666,1.0,0.8557230664272265,14293.627906976744,3,true,false,1.0
0.490209671180277,0.004540263502409403,0.3988439306358382,8.773579401116949E-5,51.36007353555611,1,false,false,0.0
0.366029057371612,0.20082530949105915,1.0,0.18733545035612903,1268.1416781292985,3,true,false,1.0
1.0012571167835567,0.014467539602600495,0.8313609467455622,1.4218784354115771E-4,42.2094588407655,1,false,false,0.0
0.7533179775862607,0.20224719101123595,1.0,0.26337507420025547,2589.7162921348313,3,true,false,1.0
0.3141829982207787,0.039792387543252594,0.9826839826839827,4.5425873837252884E-4,177.2277970011534,1,true,false,0.0
0.41420235583595383,0.1834862385321101,1.0,0.13714840003389783,1691.6311926605504,3,true,false,1.0
0.3141829982207787,0.010990150336962157,0.9695652173913043,1.6190839239472817E-4,47.79362363919129,1,true,false,0.0
0.384330555567785,0.12903225806451613,1.0,0.06887652769731972,7434.991935483871,3,true,false,1.0
0.3141829982207787,0.022658099425093,0.8734177215189873,4.107809897979875E-4,467.67281028068993,1,false,false,0.0
0.7533179775862607,0.16981132075471697,1.0,0.1467178859536214,1581.370497427101,3,true,false,1.0
0.3141829982207787,0.012081100955982771,0.9755102040816327,1.5975403039741293E-4,48.42625275764261,1,true,false,0.0
0.3141829982207787,0.08888888888888889,1.0,0.12173982867245138,4097.506666666667,3,true,false,1.0
0.3141829982207787,0.030136530136530136,0.8942307692307693,3.8588919858584914E-4,307.005994005994,1,false,false,0.0
0.3141829982207787,0.05682130112544606,0.9736842105263158,6.205458745919291E-4,2783.7850672522645,1,true,false,1.0
0.3141829982207787,1.0,1.0,0.010638812851385371,1843878.0,2,true,false,0.0
0.31384942769384383,0.226890756302521,1.0,0.1972866515348408,2582.4621848739494,3,false,false,1.0
0.8215423990099094,0.030856423173803528,0.8449612403100775,2.792067474833317E-4,116.1132241813602,1,false,false,0.0
0.3141829982207787,0.04513934318984692,0.9780821917808219,3.959432414341892E-4,361.87583409655895,1,false,false,1.0
0.0,0.0026666666666666666,0.25,0.001898331113835822,614.626,1,false,false,0.0
0.3141829982207787,0.037476577139287946,0.8939393939393939,0.0012879722968527892,575.8519675202998,1,false,false,1.0
0.0,0.037476577139287946,0.07575757575757576,0.0012879722968527892,575.8519675202998,1,false,false,0.0
0.4457818547934822,0.009387351778656126,0.5806451612903226,4.042546903008903E-4,303.6689723320158,1,false,false,1.0
0.0,0.009387351778656126,0.06451612903225806,4.042546903008903E-4,303.6689723320158,1,false,false,0.0
0.3127503197444135,0.608481274101312,0.9675464999614108,4.9899309843208034E-5,22.01356239777462,1,false,false,1.0
0.9999999999927269,0.026041666666666668,1.0,0.005929099604322006,2400.8828125,1,true,false,0.0
0.05,0.5007597589730155,0.7822163641893947,1.724458647825448E-4,48.3069950222688,1,false,false,1.0
0.8314027106751956,0.5007597589730155,0.11730710737098246,1.724458647825448E-4,48.3069950222688,1,false,false,0.0
0.4573690375727209,7.78642936596218E-4,0.2857142857142857,2.9830837729549026E-4,102.5516129032258,1,false,false,1.0
0.3141829982207787,7.78642936596218E-4,0.14285714285714285,2.9830837729549026E-4,102.5516129032258,1,false,false,0.0
1.0012571167835567,0.005950297514875744,0.7232142857142857,9.783470867178353E-5,591.6071053552678,1,false,false,1.0
0.0,0.005950297514875744,0.0625,9.783470867178353E-5,591.6071053552678,1,false,false,0.0
0.3141829982207787,0.05682130112544606,0.9736842105263158,6.205458745919291E-4,2783.7850672522645,1,true,false,1.0
0.0,0.25,0.6666666666666666,1.0,76828.25,3,false,false,0.0
0.9997181396091205,0.06798715203426124,0.9504950495049505,4.927055458277456E-4,987.0867237687366,1,false,false,1.0
0.0,5.443319491749483E-5,0.25,1.4468288245135391E-5,179.22887603228665,1,false,false,0.0
0.7533179775862607,0.125,1.0,0.03112798149385267,11524.2375,3,false,false,1.0
0.7533179775862607,0.032254047322540474,0.34824281150159747,3.063974960703134E-4,688.8709838107098,1,false,false,0.0
1.0000232674531022,0.6346153846153846,1.0,0.4077455008023437,17729.596153846152,3,false,false,1.0
