% 1. Title: NERD ranker with basic and embeddings features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 03-01-2023 15:40:28 
%
@RELATION @NERD_NERD_ranker_with_basic_and_embeddings_features 
@attribute relatedness REAL
@attribute context_quality REAL
@attribute bestCaseContext {false, true}
@attribute embeddings_centroid_similarity REAL
@attribute entity? REAL

@data

0.16668935887923883,8.513601034951222,true,0.0,0.0
0.22638174384717966,8.513601034951222,true,0.0,1.0
0.0,8.513601034951222,true,0.0,0.0
0.16886436449384956,8.513601034951222,true,0.0,1.0
0.011358993291823903,8.513601034951222,true,0.0,0.0
0.17928203162491227,8.513601034951222,true,0.0,1.0
0.01925166369177286,8.513601034951222,true,0.0,0.0
0.06551705087729982,8.513601034951222,true,0.0,1.0
0.0,8.513601034951222,true,0.0,0.0
0.2095547011331628,8.513601034951222,true,0.0,1.0
0.07774539579710171,8.513601034951222,true,0.0,0.0
0.2379500451013202,8.513601034951222,true,0.0,1.0
0.1742480388367494,8.513601034951222,true,0.0,0.0
0.23358955824976096,8.513601034951222,true,0.0,1.0
0.013806578706094365,8.513601034951222,true,0.0,0.0
0.19702153084556692,8.513601034951222,true,0.0,1.0
0.0035704930052611844,8.513601034951222,true,0.0,0.0
0.11501665061609621,8.513601034951222,true,0.0,1.0
0.01207790441193885,8.513601034951222,true,0.0,0.0
0.07568353081371337,8.513601034951222,true,0.0,1.0
0.16813533602749112,8.513601034951222,true,0.0,0.0
0.13420004871456673,8.513601034951222,true,0.0,1.0
0.12138045566017475,8.513601034951222,true,0.0,0.0
0.22342485415278132,8.513601034951222,true,0.0,1.0
0.2044555705623927,8.513601034951222,true,0.0,0.0
0.18398344487828563,8.513601034951222,false,0.0,1.0
0.14379767309231106,8.513601034951222,false,0.0,0.0
0.2039653882064564,8.513601034951222,true,0.0,1.0
0.07089353300904744,8.513601034951222,true,0.0,0.0
0.16788736427176582,8.513601034951222,true,0.0,1.0
0.17306209450152663,8.513601034951222,true,0.0,0.0
0.16788736427176582,8.513601034951222,true,0.0,1.0
0.17306209450152663,8.513601034951222,true,0.0,0.0
0.07826816288122959,8.513601034951222,true,0.0,1.0
0.13226596536460303,8.513601034951222,true,0.0,0.0
0.15619149126472204,8.513601034951222,true,0.0,1.0
0.052727791686159854,8.513601034951222,true,0.0,0.0
0.29540384645077544,9.212121033783196,true,0.0,1.0
0.29540384645077544,9.212121033783196,true,0.0,0.0
0.25167218716817047,9.212121033783196,true,0.0,1.0
0.09015368593986661,9.212121033783196,true,0.0,0.0
0.19869424442903982,9.212121033783196,true,0.0,1.0
0.15982495446927925,9.212121033783196,true,0.0,0.0
0.2736745606101278,9.212121033783196,true,0.0,1.0
0.05293653826588139,9.212121033783196,true,0.0,0.0
0.20125176783986737,9.212121033783196,true,0.0,1.0
0.008634990729782166,9.212121033783196,true,0.0,0.0
0.22956579018328432,9.212121033783196,true,0.0,1.0
0.016231193867529924,9.212121033783196,true,0.0,0.0
0.1192595233718864,9.212121033783196,true,0.0,1.0
0.0,9.212121033783196,true,0.0,0.0
0.23547615085559892,9.212121033783196,true,0.0,1.0
0.11225145445637777,9.212121033783196,true,0.0,0.0
0.13669222868096986,9.212121033783196,true,0.0,1.0
0.013640053801921412,9.212121033783196,true,0.0,0.0
0.2005393425481033,7.984626076162825,true,0.0,1.0
0.17425705604437167,7.984626076162825,true,0.0,0.0
0.13859295917246087,7.984626076162825,false,0.0,1.0
0.12489681111396243,7.984626076162825,true,0.0,0.0
0.12592053161649328,7.984626076162825,true,0.0,1.0
0.10091814652158478,7.984626076162825,true,0.0,0.0
0.10834681095918494,7.984626076162825,true,0.0,1.0
0.10575821373108812,7.984626076162825,true,0.0,0.0
0.1141554401791846,7.984626076162825,false,0.0,1.0
0.0380704363093144,7.984626076162825,false,0.0,0.0
0.15733307411655567,7.984626076162825,true,0.0,1.0
0.14817090216793805,7.984626076162825,true,0.0,0.0
0.12592053161649328,7.984626076162825,true,0.0,1.0
0.10091814652158478,7.984626076162825,true,0.0,0.0
