% 1. Title: (N)ERD ranker 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 30-07-2017 03:14:41 
%
@RELATION @NERD_(N)ERD_ranker 
@attribute relatedness REAL
@attribute context_quality REAL
@attribute bestCaseContext {false, true}
@attribute entity? REAL

@data

0.17844281342322907,9.268397321564192,true,0.0
0.23132047088103375,9.268397321564192,true,1.0
0.15736815083125558,9.268397321564192,true,0.0
0.19761494044776357,9.268397321564192,true,1.0
0.1824209489223168,9.268397321564192,true,0.0
0.116756440840444,9.268397321564192,true,1.0
0.12665278748392256,9.268397321564192,true,0.0
0.116756440840444,9.268397321564192,true,1.0
0.12665278748392256,9.268397321564192,true,0.0
0.1679239929231035,9.268397321564192,true,1.0
0.11143619277655521,9.268397321564192,true,0.0
0.20219654639845164,9.268397321564192,true,1.0
0.02537969304729833,9.268397321564192,true,0.0
0.11193999325557812,9.268397321564192,true,1.0
0.19871666000471092,9.268397321564192,true,0.0
0.21028310715761692,9.268397321564192,true,1.0
0.2426431991058718,9.268397321564192,true,0.0
0.2672548793741221,9.268397321564192,true,1.0
0.0067598695858320495,9.268397321564192,true,0.0
0.40728351477250335,12.659530827536338,true,1.0
0.00894103540423619,12.659530827536338,true,0.0
0.46253127920127923,12.659530827536338,true,1.0
0.27812419877226513,12.659530827536338,true,0.0
0.45317685504221417,12.659530827536338,true,1.0
0.08438712312944165,12.659530827536338,true,0.0
0.31037546163278973,12.659530827536338,true,1.0
0.26687746120317885,12.659530827536338,true,0.0
0.4539773783967092,12.659530827536338,true,1.0
0.06345865474617338,12.659530827536338,true,0.0
0.40458392954240197,12.659530827536338,true,1.0
0.06944273563654109,12.659530827536338,true,0.0
0.4762197854918012,12.659530827536338,true,1.0
0.438043596390699,12.659530827536338,true,0.0
0.46820796916604923,12.659530827536338,true,1.0
0.015402433371065892,12.659530827536338,true,0.0
0.4539773783967092,12.659530827536338,true,1.0
0.11169681120622199,12.659530827536338,true,0.0
0.4573451971006712,12.659530827536338,true,1.0
0.006342350832889306,12.659530827536338,true,0.0
0.4111668652563695,12.659530827536338,true,1.0
0.4164445438699024,12.659530827536338,true,0.0
0.4568565599560853,12.659530827536338,true,1.0
0.4401228213689539,12.659530827536338,true,0.0
0.3567290110384815,12.659530827536338,true,1.0
0.27812419877226513,12.659530827536338,true,0.0
0.42160115434182377,12.659530827536338,true,1.0
0.1439740124359234,12.659530827536338,true,0.0
0.36306889788634983,12.659530827536338,true,1.0
0.3045548553107272,12.659530827536338,true,0.0
0.43835099548551565,12.659530827536338,true,1.0
0.09934508494054145,12.659530827536338,true,0.0
0.38526287415031046,12.659530827536338,true,1.0
0.29142756572144435,12.659530827536338,true,0.0
0.2888420192825934,12.659530827536338,true,1.0
0.13839601637958748,12.659530827536338,true,0.0
0.45927821764942556,12.659530827536338,true,1.0
0.4458682658453836,12.659530827536338,true,0.0
0.42160115434182377,12.659530827536338,true,1.0
0.1439740124359234,12.659530827536338,true,0.0
0.35419739630950686,12.659530827536338,true,1.0
0.0,12.659530827536338,true,0.0
0.46267202118709605,12.659530827536338,true,1.0
0.18498957029809113,12.659530827536338,true,0.0
0.39555866171222626,12.659530827536338,true,1.0
0.14005316107603127,12.659530827536338,true,0.0
0.355963340776083,12.659530827536338,true,1.0
0.3228279038693026,12.659530827536338,true,0.0
0.46070517966165814,12.659530827536338,true,1.0
0.031430215751151416,12.659530827536338,true,0.0
0.38173259519594,12.659530827536338,true,1.0
0.3534598597617878,12.659530827536338,true,0.0
0.22306339424105487,12.659530827536338,true,1.0
0.3144537486567185,12.659530827536338,true,0.0
0.2758562152944834,11.8144950323356,true,1.0
0.018317717492115547,11.8144950323356,true,0.0
0.35881827361142976,11.8144950323356,true,1.0
0.22400062263601,11.8144950323356,true,0.0
0.40549557191579333,11.8144950323356,true,1.0
