% 1. Title: NERD ranker with basic and embeddings features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 01-01-2023 18:26:54 
%
@RELATION @NERD_NERD_ranker_with_basic_and_embeddings_features 
@attribute relatedness REAL
@attribute context_quality REAL
@attribute bestCaseContext {false, true}
@attribute embeddings_centroid_similarity REAL
@attribute entity? REAL

@data

0.12108664001873894,11.74344881875146,true,0.0,0.0
0.20220313880402727,11.74344881875146,true,0.0,1.0
0.437441317901018,11.74344881875146,true,0.0,0.0
0.20792293437983597,11.74344881875146,true,0.0,1.0
0.03885296568398077,11.74344881875146,true,0.0,0.0
0.1806303670891179,11.74344881875146,true,0.0,1.0
0.05687076097108389,11.74344881875146,true,0.0,0.0
0.1389597236745542,11.74344881875146,true,0.0,1.0
0.20788016305348833,11.74344881875146,true,0.0,0.0
0.29313885996640165,11.74344881875146,true,0.0,1.0
0.06004895246778431,11.74344881875146,true,0.0,0.0
0.1556315529896207,11.74344881875146,true,0.0,1.0
0.1950271977655775,11.74344881875146,true,0.0,0.0
0.2868309690090379,11.74344881875146,true,0.0,1.0
0.07616287268559976,11.74344881875146,true,0.0,0.0
0.16761995416815886,11.74344881875146,true,0.0,1.0
0.15735149375292298,11.74344881875146,true,0.0,0.0
0.47755543311532617,13.54559419724769,true,0.0,1.0
0.14313230333491686,13.54559419724769,true,0.0,0.0
0.38119260649862236,13.54559419724769,true,0.0,1.0
0.491995150628053,13.54559419724769,true,0.0,0.0
0.3806417948186029,13.54559419724769,true,0.0,1.0
0.35047561177044173,13.54559419724769,true,0.0,0.0
0.4106572975684825,13.54559419724769,true,0.0,1.0
0.27481077267056536,13.54559419724769,true,0.0,0.0
0.47755543311532617,13.54559419724769,true,0.0,1.0
0.39984904659246284,13.54559419724769,true,0.0,0.0
0.3976053235380193,13.54559419724769,true,0.0,1.0
0.1681968799330747,13.54559419724769,true,0.0,0.0
0.21162595467819775,10.946940314777477,true,0.0,1.0
0.0,10.946940314777477,true,0.0,0.0
0.19404203168123518,10.946940314777477,true,0.0,1.0
0.0,10.946940314777477,true,0.0,0.0
0.21162595467819775,10.946940314777477,true,0.0,1.0
0.0,10.946940314777477,true,0.0,0.0
0.17134658370403735,10.946940314777477,true,0.0,1.0
0.04610893846849816,10.946940314777477,true,0.0,0.0
0.3437673711967856,10.946940314777477,true,0.0,1.0
0.009717090343431512,10.946940314777477,true,0.0,0.0
0.35441272099632604,10.946940314777477,true,0.0,1.0
0.009883036666056937,10.946940314777477,true,0.0,0.0
0.3825876669934408,10.946940314777477,true,0.0,1.0
0.0,10.946940314777477,true,0.0,0.0
0.3144352799147165,10.946940314777477,true,0.0,1.0
0.1508368748705503,10.946940314777477,true,0.0,0.0
0.3438756361338647,10.946940314777477,false,0.0,1.0
0.07259308061589606,10.946940314777477,true,0.0,0.0
0.3403297506834048,10.946940314777477,false,0.0,1.0
0.0064224038303160366,10.946940314777477,true,0.0,0.0
0.24309974882057173,10.946940314777477,true,0.0,1.0
0.024333295113264194,10.946940314777477,true,0.0,0.0
0.15405863138697587,9.59370640330567,true,0.0,1.0
0.18374276865275024,9.59370640330567,true,0.0,0.0
0.162567892832603,9.59370640330567,true,0.0,1.0
0.23158183017945166,9.59370640330567,true,0.0,0.0
0.27381739148423023,9.59370640330567,true,0.0,1.0
0.09879817588960742,9.59370640330567,true,0.0,0.0
0.19092886323856786,9.59370640330567,true,0.0,1.0
0.037573257098686176,9.59370640330567,true,0.0,0.0
0.20155462237478514,9.59370640330567,true,0.0,1.0
0.047550948639152,9.59370640330567,true,0.0,0.0
0.2886558387650691,9.59370640330567,true,0.0,1.0
0.01378552855623357,9.59370640330567,true,0.0,0.0
0.24099914179266452,9.59370640330567,true,0.0,1.0
0.25094457484486454,9.59370640330567,true,0.0,0.0
0.17298200524995336,9.59370640330567,true,0.0,1.0
0.01983707296965099,9.59370640330567,true,0.0,0.0
0.26736337687417666,10.045482242515622,true,0.0,1.0
0.17670313946631927,10.045482242515622,true,0.0,0.0
0.2567900225709698,10.045482242515622,true,0.0,1.0
0.27323191537507674,10.045482242515622,true,0.0,0.0
0.3470195123974492,10.045482242515622,true,0.0,1.0
0.056896689998092755,10.045482242515622,true,0.0,0.0
0.12991912939951586,9.439591387641837,true,0.0,1.0
0.19318491735203297,9.439591387641837,true,0.0,0.0
0.3010343711751525,9.439591387641837,true,0.0,1.0
0.07470718251987309,9.439591387641837,true,0.0,0.0
0.20182057835378445,9.439591387641837,true,0.0,1.0
0.03173298343123759,9.439591387641837,true,0.0,0.0
0.2858396218329277,9.439591387641837,false,0.0,1.0
0.223526208345859,9.439591387641837,false,0.0,0.0
0.33417238390644255,9.439591387641837,true,0.0,1.0
0.22255988788624037,9.439591387641837,true,0.0,0.0
0.15064533425908888,10.111396739730445,true,0.0,1.0
0.027675832919791515,10.111396739730445,true,0.0,0.0
0.23917863541803014,10.111396739730445,true,0.0,1.0
0.2146865947839355,10.111396739730445,true,0.0,0.0
0.14919028284915817,10.111396739730445,true,0.0,1.0
0.3250393100754486,10.111396739730445,true,0.0,0.0
0.30196802820436897,10.111396739730445,true,0.0,1.0
0.17994331975770816,10.111396739730445,true,0.0,0.0
