% 1. Title: Simple NERD selector 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 14-11-2017 01:30:41 
%
@RELATION @NERD_Simple_NERD_selector 
@attribute nerd_score REAL
@attribute prob_anchor_string REAL
@attribute dice REAL
@attribute tf_idf REAL
@attribute relatedness REAL
@attribute inContext {false, true}
@attribute isNe {false, true}
@attribute entity? REAL

@data
0.0,0.013324450366422385,6.575991990303779E-4,0.0,0.07939870623148741,false,true,1.0
0.0,0.06512722788925009,2.4886307276267077E-4,0.0,0.1938491561243945,false,false,0.0
0.9999999999927269,0.8260869565217391,0.11773642917137465,0.0,0.22010564862529255,true,false,1.0
0.9999999999927269,0.5454545454545454,1.0,0.0,0.24868214663297628,true,false,0.0
0.0,0.06512722788925009,2.4886307276267077E-4,0.0,0.14010851255493187,false,false,1.0
0.0,0.06512722788925009,2.4886307276267077E-4,0.0,0.0656125686951157,false,false,0.0
0.9999999999927269,0.8260869565217391,0.11773642917137465,0.0,0.22010564862529255,true,true,1.0
0.20243375978990713,0.038809633379352663,1.4075016734260598E-4,0.0,0.00908043791462274,false,true,0.0
0.0,0.2653061224489796,0.0967532485674768,0.0,0.16345519247099916,false,false,1.0
0.9999999999927269,0.016652941714704,2.71190989932821E-4,0.0,0.11950204362764957,false,false,0.0
0.9999999999927269,0.3229901269393512,0.9302169152209043,0.0,0.16726921235912895,false,false,1.0
0.0,0.3229901269393512,0.9302169152209043,0.0,0.03366879187960546,false,false,0.0
0.9999999999927269,0.10273972602739725,0.7400586439465973,0.0,0.1409985364596538,false,false,1.0
0.0,0.10273972602739725,0.7400586439465973,0.0,0.14610561461739371,false,false,0.0
0.9999999999927269,0.14526132980482964,1.0,0.0,0.11623946507785239,false,true,1.0
0.0,0.14526132980482964,1.0,0.0,0.08641490875608296,false,true,0.0
0.0,0.08592321755027423,1.0,0.0,0.2266899811100756,false,false,1.0
0.0,0.08592321755027423,1.0,0.0,0.022040779081211086,false,false,0.0
0.9999999999927269,0.26290212183436,2.3034480473053444E-4,0.0,0.03571428571428571,true,false,1.0
0.9999999999927269,0.1537992395485574,7.847466187559387E-6,0.0,0.03571428571428571,true,false,0.0
0.9999999999927269,0.8571428571428571,1.0,0.0,0.390732566765955,true,false,1.0
0.9999999999927269,0.0,0.009347363201407869,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.6,0.06078000037704512,0.0,0.4105621941201293,true,false,1.0
0.9999999999927269,1.904119846332382E-4,9.693710771492773E-6,0.0,0.014747606010767796,false,false,0.0
0.9999999999927269,0.3122081387591728,5.125503598564662E-4,0.0,0.25657130405777356,false,false,1.0
0.0,0.3122081387591728,5.125503598564662E-4,0.0,0.053115962928698454,false,false,0.0
0.9999999999927269,0.5,0.018668526862882555,0.0,0.41025414110638986,true,false,1.0
0.9999999999927269,0.0,0.009347363201407869,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.7777777777777778,0.1,0.0,0.40606849424809977,true,false,1.0
0.9999999999927269,0.0,0.009347363201407869,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.7425394967817437,0.0014213320479835308,0.0,0.2805795737041085,true,false,1.0
0.9999999999927269,0.1537992395485574,7.847466187559387E-6,0.0,0.03571428571428571,true,false,0.0
0.9999999999927269,0.25243605359317906,1.448024692216079E-4,0.0,0.03571428571428571,true,false,1.0
0.0,6.207838430658445E-5,8.723936953407463E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.6666666666666666,0.06717852521297642,0.0,0.40597350613588273,true,false,1.0
0.9999999999927269,0.0,0.013120287772813377,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.8622047244094488,0.00641177987524624,0.0,0.3338757914663925,true,false,1.0
0.0,7.595486111111111E-4,2.0248348162697357E-4,0.0,0.03887836609925688,false,false,0.0
0.9999999999927269,0.8,1.0,0.0,0.3676798749626502,true,false,1.0
0.7960931742542092,0.001447178002894356,0.0015505986112105366,0.0,0.08857547071332472,false,false,0.0
0.9999999999927269,0.40451630889322554,4.357416474623181E-4,0.0,0.24220643583777074,false,false,1.0
0.0,0.40451630889322554,4.357416474623181E-4,0.0,0.040629625513539845,false,false,0.0
0.9999999999927269,1.0,0.059205558087721426,0.0,0.3883693752230812,true,true,1.0
0.9999999999927269,0.007706452536938302,3.428122171138131E-5,0.0,0.0,false,false,0.0
0.9999999999927269,1.0,0.029267702213291266,0.0,0.3225312504968803,false,true,1.0
0.9999999999927269,0.4880952380952381,0.005274247313220381,0.0,0.09565378910565214,false,false,0.0
0.9999999999927269,0.5384615384615384,1.0,0.0,0.37847579472087095,false,false,1.0
0.9999999999927269,0.1537992395485574,7.847466187559387E-6,0.0,0.03571428571428571,true,false,0.0
0.9999999999927269,1.0,0.029267702213291266,0.0,0.3225312504968803,false,false,1.0
0.9999999999927269,0.017045454545454544,0.27061682631417394,0.0,0.028464145612200974,false,false,0.0
0.9999999999927269,0.6666666666666666,0.01233934279447403,0.0,0.3941708919349445,false,false,1.0
0.0,0.013604436229205175,6.498266433780973E-5,0.0,0.14031060920725252,false,false,0.0
0.0,0.6896551724137931,0.0373511971928679,0.0,0.33212371968212423,true,false,1.0
0.9999999999927269,0.0,0.013120287772813377,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.5,1.0,0.0,0.40924683395989986,false,false,1.0
0.9999999999927269,0.0,0.013120287772813377,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.6666666666666666,0.572545505663595,0.0,0.4022276346791475,false,false,1.0
0.9999999999927269,0.0,0.009347363201407869,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.3333333333333333,0.04272727654205932,0.0,0.4042197909615341,false,false,1.0
0.9999999999927269,0.6035164835164836,8.757192741280461E-4,0.0,0.04629385693130917,false,false,0.0
0.9999999999927269,0.75,0.018668526862882555,0.0,0.4027809066388626,false,false,1.0
0.9999999999927269,0.0,0.013120287772813377,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.6666666666666666,0.036193081413192725,0.0,0.398053557717797,false,false,1.0
0.9999999999927269,0.004273504273504274,0.005985118256445909,0.0,0.1021310394713816,false,false,0.0
0.9999999999927269,0.6666666666666666,0.028065956159980143,0.0,0.4064273917806542,false,false,1.0
0.0,1.4840235588739972E-4,3.60996199695822E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.8054054054054054,0.011144535264244046,0.0,0.323120563548558,false,false,1.0
0.9999999999927269,0.2,0.10103744217592851,0.0,0.40135151505027533,true,false,0.0
0.9999999999927269,0.03620470472047993,3.3556043761173926E-5,0.0,0.2779360195205742,false,false,1.0
0.20243375978990713,3.1567229892505276E-4,6.345491175375654E-5,0.0,0.009243743818054475,false,false,0.0
0.9999999999927269,0.7777777777777778,0.1,0.0,0.40606849424809977,true,true,1.0
0.9999999999927269,0.0,0.009347363201407869,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.5,1.0,0.0,0.378619003574041,false,false,1.0
0.9999999999927269,0.09630196378474878,1.5751792132467842E-4,0.0,0.26708910944429043,true,false,0.0
0.9999999999927269,0.6666666666666666,0.9542425094393249,0.0,0.4047955209318426,false,false,1.0
0.0,7.705479452054794E-4,7.976518236099219E-5,0.0,0.0020744993012065988,false,false,0.0
0.9999999999927269,0.5,0.9030899869919435,0.0,0.3754195055174366,false,false,1.0
0.9999999999927269,0.0,0.009347363201407869,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.7641509433962265,0.4263015511611524,0.0,0.30627908452690156,false,false,1.0
0.9999999999927269,0.033351862145636464,3.240697843324894E-4,0.0,0.0,false,true,0.0
0.9999999999927269,0.5761904761904761,0.006077165275374449,0.0,0.22528621217757802,false,false,1.0
0.0,0.5761904761904761,0.006077165275374449,0.0,0.0,false,false,0.0
0.9999999999927269,0.5,1.0,0.0,0.35581763609506345,false,false,1.0
0.9999999999927269,0.1779747499781322,9.592258605954435E-5,0.0,0.0,false,false,0.0
0.9999999999927269,1.0,0.6020599913279624,0.0,0.3736230391154233,false,false,1.0
0.9999999999927269,0.0,0.009347363201407869,0.0,0.3696777643300244,true,false,0.0
0.9999999999927269,0.569402228976697,7.169298576118743E-4,0.0,0.24334462843613042,true,false,1.0
0.9999999999927269,1.0,4.869727665673539E-4,0.0,0.35581763609506345,false,false,0.0
0.9999999999927269,0.569402228976697,7.169298576118743E-4,0.0,0.24334462843613042,true,true,1.0
0.9999999999927269,0.03703216902704301,5.129272388348212E-5,0.0,0.16100364363317157,false,false,0.0
0.9999999999927269,0.5,0.6020599913279624,0.0,0.3738197564891343,false,false,1.0
0.9999999999927269,0.09796193039800039,2.5523047298922874E-4,0.0,0.12335109068898407,false,false,0.0
0.9999999999927269,0.36666666666666664,0.03798763850185085,0.0,0.36451486950127626,false,false,1.0
0.0,0.36666666666666664,0.03798763850185085,0.0,0.24982849661329395,false,false,0.0
0.9999999999927269,0.5,0.6020599913279624,0.0,0.4026200419332319,false,false,1.0
0.9999999999927269,0.017915309446254073,4.4652115831933406E-4,0.0,0.021987530918233626,false,false,0.0
0.9999999999927269,0.8125,1.0,0.0,0.3736230391154233,false,false,1.0
0.0,0.00586832348685797,5.047780952990067E-6,0.0,0.0251285649098788,false,false,0.0
0.9999999999927269,0.34729916897506924,1.0,0.0,0.26708910944429043,true,false,1.0
0.0,0.04210501990282568,1.5587341842938537E-5,0.0,0.013660666393087233,false,false,0.0
0.9999999999927269,0.75,1.0,0.0,0.3658989791099102,false,false,1.0
0.9999999999927269,0.1537992395485574,7.847466187559387E-6,0.0,0.03571428571428571,true,false,0.0
0.9999999999927269,0.6,0.20448053773699817,0.0,0.3686282891971838,false,false,1.0
0.7960931742542092,3.220167448707333E-4,6.357376541100538E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.24447638063058122,2.474959726988649E-5,0.0,0.03571428571428571,true,false,1.0
0.0,0.24447638063058122,2.474959726988649E-5,0.0,0.15092973201786644,false,false,0.0
0.9999999999927269,0.783410138248848,0.1616660586875199,0.0,0.14033069520187597,false,false,1.0
0.0,0.783410138248848,0.1616660586875199,0.0,0.0,false,false,0.0
0.9999999999927269,0.9333333333333333,0.013939340534641175,0.0,0.15061977908310256,true,false,1.0
0.05,0.0011536159329596778,1.4808199374085503E-5,0.0,0.14322623878627413,false,false,0.0
0.9999999999927269,0.19219789245933167,1.4414759240480566E-5,0.0,0.03571428571428571,true,false,1.0
0.0,0.19219789245933167,1.4414759240480566E-5,0.0,0.13990028545337316,false,false,0.0
0.0,0.5205254515599343,0.3634726892878426,0.0,0.18976649995218153,true,true,1.0
0.0,0.5205254515599343,0.3634726892878426,0.0,0.08136678525144317,false,true,0.0
0.9999999999927269,0.7441223798875677,6.790882359703019E-5,0.0,0.03571428571428571,true,false,1.0
0.0,0.7441223798875677,6.790882359703019E-5,0.0,0.11857848556557427,false,false,0.0
0.9999999999927269,0.24409266170436503,1.7601676563406403E-5,0.0,0.03571428571428571,true,false,1.0
0.9999999999927269,2.8129860674454775E-4,3.6499374587092726E-5,0.0,0.03571428571428571,true,false,0.0
0.9999999999927269,0.8064516129032258,0.02981695155885024,0.0,0.16549017132250704,true,false,1.0
0.9999999999927269,0.008210890233362144,2.9073441893195654E-5,0.0,0.018055766850025978,false,false,0.0
0.9999999999927269,0.2171063411436998,2.318288432758208E-4,0.0,0.20047591333830092,true,false,1.0
0.0,0.0010572687224669603,2.598281055458612E-5,0.0,0.06656128644407806,false,false,0.0
0.9999999999927269,0.24447638063058122,2.474959726988649E-5,0.0,0.03571428571428571,true,true,1.0
0.0,0.24447638063058122,2.474959726988649E-5,0.0,0.15092973201786644,false,true,0.0
0.9999999999927269,0.2920353982300885,0.1154970054300028,0.0,0.1607493347807223,true,false,1.0
0.0,0.0766698024459078,9.895511319801418E-4,0.0,0.0,false,false,0.0
0.9999999999927269,0.2922065958361481,0.5950693288665945,0.0,0.03571428571428571,true,true,1.0
0.9999999999927269,0.008210890233362144,2.9073441893195654E-5,0.0,0.018055766850025978,false,false,0.0
0.9999999999927269,0.7267713456670714,1.0,0.0,0.03571428571428571,true,false,1.0
0.0,0.7267713456670714,1.0,0.0,0.0,false,false,0.0
0.9999999999927269,0.2922065958361481,0.5950693288665945,0.0,0.03571428571428571,true,false,1.0
0.0,0.9349112426035503,0.011606959542881814,0.0,0.1383112540819774,false,true,0.0
0.9999999999927269,0.7451072522982636,1.0,0.0,0.03571428571428571,true,false,1.0
0.0,0.7451072522982636,1.0,0.0,0.0,false,false,0.0
0.9999999999927269,0.8099735234640482,1.0,0.0,0.0,false,false,1.0
0.0,7.631576057714481E-4,1.6728934565742357E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.9872001913990072,1.0,0.0,0.0,false,true,1.0
0.0,0.0,0.00391566962581894,0.0,0.0,false,true,0.0
0.9999999999927269,0.8134863362119957,8.086439014111956E-5,0.0,0.03571428571428571,true,false,1.0
0.0,0.8134863362119957,8.086439014111956E-5,0.0,0.0819034995260138,false,false,0.0
0.9999999999927269,0.8099735234640482,1.0,0.0,0.0,false,false,1.0
0.0,0.0012858341679976178,1.0344047494739528E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.4423076923076923,0.02853099490088365,0.0,0.15050073706756403,false,false,1.0
0.05,0.005802006527257343,3.9611781954411484E-4,0.0,0.0,false,false,0.0
0.9999999999927269,0.4793536804308797,0.0027866298146244253,0.0,0.13501707696054654,false,false,1.0
0.0,0.4793536804308797,0.0027866298146244253,0.0,0.010303239523716106,false,false,0.0
0.9999999999927269,1.0,3.8492887623891885E-5,0.0,0.14299705675181698,false,false,1.0
0.9999999999927269,0.2,9.973359294858169E-5,0.0,0.17396174305039916,true,false,0.0
0.9999999999927269,0.8134863362119957,8.086439014111956E-5,0.0,0.03571428571428571,true,true,1.0
0.0,0.8134863362119957,8.086439014111956E-5,0.0,0.0819034995260138,false,true,0.0
0.9999999999927269,0.9147624680904053,1.0,0.0,0.03571428571428571,true,false,1.0
0.0,0.9147624680904053,1.0,0.0,0.06918287377265511,false,false,0.0
0.9999999999927269,0.24409266170436503,1.7601676563406403E-5,0.0,0.03571428571428571,true,false,1.0
0.9999999999927269,0.8064516129032258,6.796290743509184E-4,0.0,0.16549017132250704,true,false,0.0
0.9999999999927269,0.46339616290811175,0.8058851184901138,0.0,0.0,false,false,1.0
0.0,8.858881804592141E-4,3.6568339555921365E-6,0.0,0.06212717308947545,false,false,0.0
0.0,0.3734617442482611,1.0,0.0,0.0,false,false,1.0
0.0,0.0035549979088247597,6.645994590364901E-4,0.0,0.0,false,false,0.0
0.9999999999927269,0.7317073170731707,0.14939512774352065,0.0,0.14618980015648433,false,true,1.0
1.0003108460441748,5.875756093487157E-4,1.1428390858149917E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.8064516129032258,0.02981695155885024,0.0,0.16549017132250704,true,false,1.0
0.0,0.001221244411365435,5.997652224373105E-6,0.0,0.0,false,false,0.0
0.9999999999927269,0.75,0.005027640846162525,0.0,0.1485631158027623,false,false,1.0
0.0,0.0012319925247216857,1.1399351123002481E-5,0.0,0.0,false,false,0.0
0.9999999999927269,1.0,3.8492887623891885E-5,0.0,0.14299705675181698,false,true,1.0
0.0,0.00459840006080529,8.590893479947855E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.92,7.396547117561669E-4,0.0,0.14294451077479622,false,false,1.0
0.9999999999927269,1.864193503285641E-4,1.0,0.0,0.1267776264756574,false,false,0.0
0.9999999999927269,0.9872001913990072,1.0,0.0,0.0,false,false,1.0
0.9999999999927269,0.0061502191015554925,1.0,0.0,0.0,false,false,0.0
0.9999999999927269,0.6910112359550562,1.0,0.0,0.1689599293014301,false,false,1.0
0.9999999999927269,0.0,0.0373511971928679,0.0,0.17396174305039916,true,true,0.0
0.0,0.5205254515599343,0.3634726892878426,0.0,0.18976649995218153,true,false,1.0
0.0,0.5205254515599343,0.3634726892878426,0.0,0.08136678525144317,false,false,0.0
0.9999999999927269,0.04210193099081988,7.262202919052548E-4,0.0,0.17378424198219317,false,false,1.0
0.0,0.04210193099081988,7.262202919052548E-4,0.0,0.0,false,false,0.0
0.9999999999927269,0.19219789245933167,1.4414759240480566E-5,0.0,0.03571428571428571,true,false,1.0
0.0,0.19219789245933167,1.4414759240480566E-5,0.0,0.13990028545337316,false,false,0.0
0.9999999999927269,0.46339616290811175,0.8058851184901138,0.0,0.0,false,true,1.0
0.9999999999927269,9.433962264150943E-4,0.028192567788339246,0.0,0.05694820850674877,false,false,0.0
0.9999999999927269,0.3584395675326771,1.153099867202284E-4,0.0,0.0,false,false,1.0
0.9999999999927269,0.008544421359677486,3.762102863535984E-5,0.0,0.16325609687552575,false,false,0.0
0.9999999999927269,0.783410138248848,0.1616660586875199,0.0,0.14033069520187597,false,true,1.0
0.0,0.783410138248848,0.1616660586875199,0.0,0.0,false,true,0.0
0.9999999999927269,0.6666666666666666,3.980232981260804E-4,0.0,0.1633604433800952,false,false,1.0
0.0,0.0017869651613272148,5.60635347632798E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.15384615384615385,0.035025859111991395,0.0,0.14516219289527213,false,false,1.0
0.9999999999927269,0.0024336408398890714,1.0,0.0,0.11364269060078669,true,false,0.0
0.9999999999927269,0.867728655808126,1.0,0.0,0.0,false,false,1.0
0.0,5.395277660607607E-4,3.739910666899465E-5,0.0,0.08595228894388426,false,false,0.0
0.9999999999927269,0.9349112426035503,0.011606959542881814,0.0,0.18233800030549913,false,false,1.0
0.0,0.9349112426035503,0.011606959542881814,0.0,0.1383112540819774,false,false,0.0
0.9999999999927269,0.867728655808126,1.0,0.0,0.0,false,false,1.0
0.9999999999927269,5.395489370885939E-5,1.0,0.0,0.16258260332576077,true,false,0.0
0.9999999999927269,0.93672,1.0,0.0,0.0,false,false,1.0
1.0378497058113996,0.11673612813598104,9.792943627217105E-5,0.0,0.1361645612613339,false,false,0.0
0.9999999999927269,0.7317073170731707,0.14939512774352065,0.0,0.14618980015648433,false,false,1.0
0.0,3.6159139609453155E-4,4.089205320929619E-6,0.0,0.03571428571428571,true,false,0.0
0.9999999999927269,0.8064516129032258,0.02981695155885024,0.0,0.16549017132250704,true,true,1.0
0.7960931742542092,5.09917903217582E-5,1.0,0.0,0.16258260332576077,true,false,0.0
0.9999999999927269,0.6666666666666666,3.980232981260804E-4,0.0,0.1633604433800952,false,true,1.0
0.0,2.90080670522579E-4,6.883074431871986E-7,0.0,0.03303650124009167,false,false,0.0
0.9999999999927269,0.7267713456670714,1.0,0.0,0.03571428571428571,true,true,1.0
0.0,0.7267713456670714,1.0,0.0,0.0,false,true,0.0
0.0,0.14010282776349614,0.18457448615911942,0.0,0.0,false,true,1.0
0.0,0.0034021058458557738,7.491470599687235E-6,0.0,0.024062963242610893,false,false,0.0
0.0,0.14010282776349614,0.18457448615911942,0.0,0.0,false,false,1.0
0.0,0.0052683275292436825,2.994474523336975E-4,0.0,0.0,false,false,0.0
0.9999999999927269,0.26528598642114004,2.0282434254749198E-5,0.0,0.034482758620689655,true,false,1.0
0.0,0.0014177693761814746,2.531268534138519E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.19219789245933167,1.4414759240480566E-5,0.0,0.0,false,false,1.0
0.0,0.19219789245933167,1.4414759240480566E-5,0.0,0.14991186119504393,false,false,0.0
0.9999999999927269,0.867728655808126,1.0,0.0,0.034482758620689655,true,false,1.0
0.9999999999927269,0.24409266170436503,4.7386084091275396E-5,0.0,0.0,false,false,0.0
0.9999999999927269,0.8874172185430463,0.5181148068377036,0.0,0.2087062446768835,true,false,1.0
0.9999999999927269,3.455368830134068E-5,5.140946266025302E-6,0.0,0.034482758620689655,true,false,0.0
0.9999999999927269,0.9440677966101695,0.10257167568621596,0.0,0.17109262156567984,true,true,1.0
0.9999999999927269,2.3139499125006386E-4,3.0202119646901024E-6,0.0,0.010249553113086377,false,false,0.0
0.9999999999927269,0.5,0.0029002552271519726,0.0,0.14390381042590766,true,false,1.0
0.0,0.08598726114649681,0.004730180967661847,0.0,0.0,false,false,0.0
0.9999999999927269,0.9440677966101695,0.10257167568621596,0.0,0.17109262156567984,true,false,1.0
0.0,0.001872903162763428,3.162708948515577E-5,0.0,0.028525335531795953,false,false,0.0
0.9999999999927269,0.7441223798875677,6.790882359703019E-5,0.0,0.0,false,false,1.0
0.0,0.7441223798875677,6.790882359703019E-5,0.0,0.1241802637018622,false,false,0.0
0.05,0.864406779661017,0.026879802076157394,0.0,0.11508096120186488,false,false,1.0
0.0,0.864406779661017,0.026879802076157394,0.0,0.013513966302783564,false,false,0.0
0.9999999999927269,0.9872001913990072,1.0,0.0,0.034482758620689655,true,true,1.0
0.05,0.00672834314550042,0.07403036894418381,0.0,0.0,false,false,0.0
0.20243375978990713,0.08593155893536121,0.0012990698287527794,0.0,0.14669953866602137,false,false,1.0
0.0,0.08593155893536121,0.0012990698287527794,0.0,0.0,false,false,0.0
0.9999999999927269,0.9872001913990072,1.0,0.0,0.034482758620689655,true,false,1.0
0.0,3.6159139609453155E-4,4.089205320929619E-6,0.0,0.034482758620689655,true,false,0.0
0.20243375978990713,0.08593155893536121,0.0012990698287527794,0.0,0.14669953866602137,false,true,1.0
0.0,0.08593155893536121,0.0012990698287527794,0.0,0.0,false,true,0.0
0.0,0.9146341463414634,0.075162234858342,0.0,0.14406034623908864,false,false,1.0
0.0,0.9146341463414634,0.075162234858342,0.0,0.01954084850761054,false,false,0.0
0.0,0.9770318021201413,0.03795185262133464,0.0,0.11018932911632627,false,false,1.0
0.0,0.9770318021201413,0.03795185262133464,0.0,0.018448986204784495,false,false,0.0
0.9999999999927269,0.8874172185430463,0.5181148068377036,0.0,0.2087062446768835,true,true,1.0
0.9999999999927269,0.03529411764705882,4.439765050447432E-6,0.0,0.13193803917261632,false,false,0.0
0.9999999999927269,0.9473684210526315,0.020359641966476747,0.0,0.1593398601174789,true,false,1.0
0.9999999999927269,0.04,0.0013282270072112782,0.0,0.01515053070315453,false,false,0.0
0.9999999999927269,0.2679083094555874,5.773234757968925E-4,0.0,0.1672896322664455,false,true,1.0
0.0,0.2679083094555874,5.773234757968925E-4,0.0,0.05569014179418552,false,true,0.0
0.9999999999927269,0.27347405829325244,2.8349035946731346E-5,0.0,0.0,false,false,1.0
0.0,0.27347405829325244,2.8349035946731346E-5,0.0,0.16406726284767456,false,false,0.0
0.0,0.9770318021201413,0.03795185262133464,0.0,0.11018932911632627,false,true,1.0
0.0,0.9770318021201413,0.03795185262133464,0.0,0.018448986204784495,false,true,0.0
0.9999999999927269,0.93672,1.0,0.0,0.0,false,false,1.0
0.9999999999927269,0.07086614173228346,0.004929722073920518,0.0,0.16615303405122284,true,false,0.0
0.9999999999927269,0.26528598642114004,2.0282434254749198E-5,0.0,0.034482758620689655,true,true,1.0
0.0,0.08598726114649681,0.004730180967661847,0.0,0.0,false,false,0.0
0.9999999999927269,0.44731182795698926,1.0,0.0,0.17332157732573358,false,false,1.0
0.9999999999927269,0.0010386382105871566,1.3471135779126919E-5,0.0,0.0503377543441131,false,false,0.0
0.9999999999927269,0.8134863362119957,8.086439014111956E-5,0.0,0.0,false,true,1.0
0.0,0.8134863362119957,8.086439014111956E-5,0.0,0.09418009935770891,false,true,0.0
0.9999999999927269,0.7267713456670714,1.0,0.0,0.0,false,false,1.0
0.0,0.7267713456670714,1.0,0.0,0.0,false,false,0.0
0.9999999999927269,0.7267713456670714,1.0,0.0,0.0,false,true,1.0
0.0,0.7267713456670714,1.0,0.0,0.0,false,true,0.0
0.0,0.9380952380952381,0.06455777793628459,0.0,0.12474849519795582,false,false,1.0
0.0,0.9380952380952381,0.06455777793628459,0.0,0.03271030452184971,false,false,0.0
0.9999999999927269,0.8134863362119957,8.086439014111956E-5,0.0,0.0,false,false,1.0
0.0,0.8134863362119957,8.086439014111956E-5,0.0,0.09418009935770891,false,false,0.0
0.9999999999927269,0.75,0.0239431153964198,0.0,0.08237316423247741,false,true,1.0
