% 1. Title: NERD ranker with basic and embeddings features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 09-10-2018 11:15:16 
%
@RELATION @NERD_NERD_ranker_with_basic_and_embeddings_features 
@attribute prob_c REAL
@attribute relatedness REAL
@attribute context_quality REAL
@attribute ner_type {NotNER, PERSON, LOCATION, ORGANIZATION, ACRONYM, ANIMAL, ARTIFACT, BUSINESS, INSTITUTION, MEASURE, AWARD, CONCEPT, CONCEPTUAL, CREATION, EVENT, LEGAL, IDENTIFIER, INSTALLATION, MEDIA, NATIONAL, ORGANISATION, SUBSTANCE, PLANT, PERIOD, TITLE, PERSON_TYPE, WEBSITE, SPORT_TEAM, UNKNOWN}
@attribute bestCaseContext {false, true}
@attribute embeddings_centroid_similarity REAL
@attribute entity? REAL

@data
0.44105263157894736,0.0,3.24043212664611,NotNER,false,0.0,1.0
0.28118218623481783,0.0,3.24043212664611,NotNER,false,0.0,0.0
0.9552511199070892,0.07142857142857142,3.6249683426233794,NotNER,false,0.0,1.0
1.5406129269275438E-4,0.020818190496487025,3.6249683426233794,NotNER,false,39.129433,0.0
0.661339558268989,0.07142857142857142,3.6249683426233794,NotNER,false,0.0,1.0
0.17004848267193393,0.043716399828209185,3.6249683426233794,NotNER,false,18.788502,0.0
0.9552511199070892,0.07142857142857142,3.6249683426233794,NotNER,false,0.0,1.0
1.5406129269275438E-4,0.020818190496487025,3.6249683426233794,NotNER,false,94.86107,0.0
0.11089625399109593,0.0,7.174727978779009,NotNER,true,0.0,1.0
0.058823529411764705,0.13607474600163277,7.174727978779009,NotNER,true,109.54272,0.0
0.11089625399109593,0.0,7.174727978779009,NotNER,true,0.0,1.0
0.21052631578947367,0.025764185834106453,7.174727978779009,NotNER,true,10.050008,0.0
0.11447562776957164,0.0,7.174727978779009,NotNER,true,0.0,1.0
0.6070962809731528,0.0,7.174727978779009,NotNER,true,0.0,0.0
0.11447562776957164,0.0,7.174727978779009,NotNER,true,0.0,1.0
0.7530864197530864,0.22823364495075513,7.174727978779009,NotNER,true,0.0,0.0
0.11447562776957164,0.0,7.174727978779009,NotNER,true,0.0,1.0
0.41509433962264153,0.0,7.174727978779009,NotNER,true,59.388325,0.0
0.39622641509433965,0.17604964551789612,7.174727978779009,NotNER,true,6.07795,1.0
0.10377358490566038,0.02201598434050136,7.174727978779009,NotNER,true,80.67859,0.0
0.9411764705882353,0.13142269489119074,7.174727978779009,NotNER,true,90.79031,1.0
0.058823529411764705,0.13607474600163277,7.174727978779009,NotNER,true,86.41081,0.0
0.11447562776957164,0.0,7.174727978779009,NotNER,true,0.0,1.0
0.44642857142857145,0.1626065508681352,7.174727978779009,NotNER,true,0.0,0.0
0.17857142857142858,0.25595017048022495,7.174727978779009,NotNER,true,0.0,1.0
0.44642857142857145,0.1626065508681352,7.174727978779009,NotNER,true,32.449783,0.0
0.17857142857142858,0.25595017048022495,7.174727978779009,NotNER,true,0.0,1.0
0.06419545071609098,0.04220358076091131,7.174727978779009,NotNER,true,0.0,0.0
0.6,0.1294192159571297,7.174727978779009,MEDIA,true,35.90235,1.0
0.2,0.03879516998509518,7.174727978779009,MEDIA,true,45.98224,0.0
0.5338974358974359,0.0,3.4805518099777117,NotNER,true,0.0,1.0
0.22338461538461538,0.10160131213015454,3.4805518099777117,NotNER,true,54.863796,0.0
0.5338974358974359,0.0,3.4805518099777117,NotNER,true,0.0,1.0
0.22338461538461538,0.10160131213015454,3.4805518099777117,NotNER,true,62.205685,0.0
0.5338974358974359,0.0,3.4805518099777117,NotNER,true,0.0,1.0
0.22338461538461538,0.10160131213015454,3.4805518099777117,NotNER,true,68.83452,0.0
0.5338974358974359,0.0,3.4805518099777117,NotNER,true,0.0,1.0
0.22338461538461538,0.10160131213015454,3.4805518099777117,NotNER,true,37.642216,0.0
0.5338974358974359,0.0,3.4805518099777117,NotNER,true,0.0,1.0
0.22338461538461538,0.10160131213015454,3.4805518099777117,NotNER,true,18.626953,0.0
0.5338974358974359,0.0,3.4805518099777117,NotNER,true,0.0,1.0
0.22338461538461538,0.10160131213015454,3.4805518099777117,NotNER,true,14.717668,0.0
0.1124031007751938,0.03571428571428571,9.739000027804915,NotNER,true,0.0,1.0
0.5775193798449613,0.3172396549854276,9.739000027804915,NotNER,true,58.32909,0.0
0.1124031007751938,0.03571428571428571,9.739000027804915,NotNER,true,0.0,1.0
0.33178654292343385,0.25409292209570206,9.739000027804915,NotNER,true,75.68616,0.0
0.1124031007751938,0.03571428571428571,9.739000027804915,NotNER,true,0.0,1.0
0.0,0.0,9.739000027804915,NotNER,true,0.0,0.0
1.0,0.3220789254046811,9.739000027804915,NotNER,true,44.21696,1.0
0.5775193798449613,0.3172396549854276,9.739000027804915,NotNER,true,0.0,0.0
0.1124031007751938,0.03571428571428571,9.739000027804915,NotNER,true,0.0,1.0
0.05405405405405406,0.11721990407475245,9.739000027804915,NotNER,false,0.0,0.0
0.5,0.33756834960862375,9.739000027804915,NotNER,true,26.001034,1.0
0.16666666666666666,0.18460574561343668,9.739000027804915,NotNER,true,29.342043,0.0
1.0,0.3220789254046811,9.739000027804915,NotNER,true,55.8163,1.0
0.36,0.29638015376713633,9.739000027804915,NotNER,true,8.77558,0.0
0.64,0.34827300526933674,9.739000027804915,NotNER,true,0.0,1.0
0.36,0.29638015376713633,9.739000027804915,NotNER,true,87.26091,0.0
0.8571428571428571,0.37793611527015974,9.739000027804915,NotNER,true,0.0,1.0
0.08163265306122448,0.023946685790397406,9.739000027804915,NotNER,true,2.7882187,0.0
0.8571428571428571,0.37793611527015974,9.739000027804915,NotNER,true,0.0,1.0
0.08163265306122448,0.023946685790397406,9.739000027804915,NotNER,true,1.0473253,0.0
0.9206349206349206,0.3843542532006064,9.739000027804915,NotNER,true,0.0,1.0
0.07936507936507936,0.07825025636027567,9.739000027804915,NotNER,true,1.0306468,0.0
0.64,0.34827300526933674,9.739000027804915,NotNER,true,0.0,1.0
0.36,0.29638015376713633,9.739000027804915,NotNER,true,51.795803,0.0
0.07867494824016563,0.0,9.739000027804915,NotNER,true,0.0,1.0
0.06037000973709834,0.037578354945204846,9.739000027804915,NotNER,true,0.0,0.0
0.1124031007751938,0.03571428571428571,9.739000027804915,NotNER,true,0.0,1.0
0.07936507936507936,0.07825025636027567,9.739000027804915,NotNER,true,39.386456,0.0
0.1124031007751938,0.03571428571428571,9.739000027804915,NotNER,true,0.0,1.0
0.6086956521739131,0.29638015376713633,9.739000027804915,NotNER,true,126.96465,0.0
0.17391304347826086,0.34827300526933674,9.739000027804915,NotNER,true,0.0,1.0
0.13043478260869565,0.35787596465831645,9.739000027804915,NotNER,true,0.0,0.0
0.5498839907192575,0.35787596465831645,9.739000027804915,NotNER,true,0.0,1.0
0.33178654292343385,0.25409292209570206,9.739000027804915,NotNER,true,60.406967,0.0
0.17391304347826086,0.34827300526933674,9.739000027804915,NotNER,true,0.0,1.0
0.13043478260869565,0.35787596465831645,9.739000027804915,NotNER,true,0.0,0.0
0.7166666666666667,0.561892080191327,6.276619746047131,NotNER,true,0.0,1.0
0.16666666666666666,0.2751572304544245,6.276619746047131,NotNER,true,0.0,0.0
0.08213859020310633,0.4573913252009299,6.276619746047131,NotNER,true,0.0,1.0
0.16666666666666666,0.2751572304544245,6.276619746047131,NotNER,true,0.0,0.0
0.11447562776957164,0.0,6.276619746047131,NotNER,true,0.0,1.0
0.16666666666666666,0.2751572304544245,6.276619746047131,NotNER,true,18.401346,0.0
0.11447562776957164,0.0,6.276619746047131,NotNER,true,0.0,1.0
0.5988815455007626,0.48821589096441387,6.276619746047131,NotNER,true,0.0,0.0
0.3162175902389425,0.5377818458747641,6.276619746047131,NotNER,true,0.0,1.0
0.722520908004779,0.484598196759133,6.276619746047131,NotNER,true,0.0,0.0
0.08213859020310633,0.4573913252009299,6.276619746047131,NotNER,true,0.0,1.0
0.722520908004779,0.484598196759133,6.276619746047131,NotNER,true,0.0,0.0
0.08213859020310633,0.4573913252009299,6.276619746047131,NotNER,true,0.0,1.0
0.16666666666666666,0.2751572304544245,6.276619746047131,NotNER,true,20.05554,0.0
0.7166666666666667,0.561892080191327,6.276619746047131,NotNER,true,0.0,1.0
0.16666666666666666,0.2751572304544245,6.276619746047131,NotNER,true,10.797273,0.0
0.11447562776957164,0.0,6.276619746047131,NotNER,true,0.0,1.0
0.16666666666666666,0.2751572304544245,6.276619746047131,NotNER,true,15.432264,0.0
0.3162175902389425,0.5377818458747641,6.276619746047131,NotNER,true,0.0,1.0
0.16666666666666666,0.37586987957695117,6.283779026247352,NotNER,true,20.744146,0.0
0.10256410256410256,0.6623896173666962,6.283779026247352,NotNER,true,0.0,1.0
0.5988815455007626,0.5922447542440781,6.283779026247352,NotNER,true,0.0,0.0
0.3162175902389425,0.6465869870837266,6.283779026247352,NotNER,true,0.0,1.0
0.5988815455007626,0.5922447542440781,6.283779026247352,NotNER,true,0.0,0.0
0.3162175902389425,0.6465869870837266,6.283779026247352,NotNER,true,0.0,1.0
0.7407680945347119,0.5185721701186493,6.283779026247352,NotNER,true,17.551598,0.0
0.11447562776957164,0.0,6.283779026247352,NotNER,true,0.0,1.0
0.722520908004779,0.585747593671613,6.283779026247352,NotNER,true,0.0,0.0
0.08213859020310633,0.5428031668546879,6.283779026247352,NotNER,true,21.612707,1.0
0.1282051282051282,0.2377778198421415,6.283779026247352,NotNER,true,0.0,0.0
0.10256410256410256,0.6623896173666962,6.283779026247352,NotNER,true,0.0,1.0
0.16666666666666666,0.37586987957695117,6.283779026247352,NotNER,true,31.958427,0.0
0.6086956521739131,0.3333770019644561,6.283779026247352,NotNER,true,0.0,1.0
0.34782608695652173,0.5619720649362583,6.283779026247352,NotNER,true,0.0,0.0
0.3162175902389425,0.6465869870837266,6.283779026247352,NotNER,true,0.0,1.0
0.1282051282051282,0.2377778198421415,6.283779026247352,NotNER,true,0.0,0.0
0.10256410256410256,0.6623896173666962,6.283779026247352,NotNER,true,0.0,1.0
0.722520908004779,0.585747593671613,6.283779026247352,NotNER,true,0.0,0.0
0.08213859020310633,0.5428031668546879,6.283779026247352,NotNER,true,0.0,1.0
0.7407680945347119,0.5185721701186493,6.283779026247352,NotNER,true,16.281069,0.0
0.11447562776957164,0.0,6.283779026247352,NotNER,true,0.0,1.0
0.16666666666666666,0.37586987957695117,6.283779026247352,NotNER,true,1.0278856,0.0
0.08213859020310633,0.5428031668546879,6.283779026247352,NotNER,true,0.0,1.0
0.1282051282051282,0.2377778198421415,6.283779026247352,NotNER,true,7.337412,0.0
0.10256410256410256,0.6623896173666962,6.283779026247352,NotNER,true,72.32302,1.0
0.7407680945347119,0.5185721701186493,6.283779026247352,NotNER,true,28.946074,0.0
0.11447562776957164,0.0,6.283779026247352,NotNER,true,0.0,1.0
0.1282051282051282,0.2377778198421415,6.283779026247352,NotNER,true,0.0,0.0
0.10256410256410256,0.6623896173666962,6.283779026247352,NotNER,true,37.730427,1.0
0.21138211382113822,0.13475186357651073,5.583845271765015,NotNER,true,4.534569,0.0
0.8543956043956044,0.047619047619047616,5.583845271765015,NotNER,true,0.0,1.0
0.06868131868131869,0.017292112900909505,5.583845271765015,NotNER,true,60.676353,0.0
0.7777777777777778,0.2801945040403362,5.583845271765015,NotNER,true,0.0,1.0
0.2222222222222222,0.20306412764330956,5.583845271765015,NotNER,true,45.720997,0.0
0.5504065040650407,0.0,5.583845271765015,NotNER,true,0.0,1.0
0.21138211382113822,0.13475186357651073,5.583845271765015,NotNER,true,45.55344,0.0
0.7777777777777778,0.2801945040403362,5.583845271765015,NotNER,true,0.0,1.0
0.2222222222222222,0.20306412764330956,5.583845271765015,NotNER,true,24.788324,0.0
0.5504065040650407,0.0,5.583845271765015,NotNER,true,0.0,1.0
0.21138211382113822,0.13475186357651073,5.583845271765015,NotNER,true,28.260502,0.0
0.8543956043956044,0.047619047619047616,5.583845271765015,NotNER,true,0.0,1.0
0.06868131868131869,0.017292112900909505,5.583845271765015,NotNER,true,82.09207,0.0
0.8543956043956044,0.047619047619047616,5.583845271765015,NotNER,true,0.0,1.0
0.06868131868131869,0.017292112900909505,5.583845271765015,NotNER,true,98.57487,0.0
0.3413830954994512,0.06465625551011002,5.583845271765015,NotNER,true,88.327614,1.0
0.052689352360043906,0.01922629270736286,5.583845271765015,NotNER,true,54.398506,0.0
0.7777777777777778,0.2801945040403362,5.583845271765015,NotNER,true,0.0,1.0
0.2222222222222222,0.20306412764330956,5.583845271765015,NotNER,true,55.680798,0.0
0.8809005083514887,0.22370115632263207,5.583845271765015,NotNER,true,28.470264,1.0
0.05010893246187364,0.21181376212904524,5.583845271765015,NotNER,true,91.904854,0.0
0.8543956043956044,0.047619047619047616,5.583845271765015,NotNER,true,0.0,1.0
0.06868131868131869,0.017292112900909505,5.583845271765015,NotNER,true,79.839836,0.0
0.8809005083514887,0.22370115632263207,5.583845271765015,NotNER,true,49.975693,1.0
0.05010893246187364,0.21181376212904524,5.583845271765015,NotNER,true,90.53039,0.0
0.5504065040650407,0.0,5.583845271765015,NotNER,true,0.0,1.0
0.21138211382113822,0.13475186357651073,5.583845271765015,NotNER,true,7.5720057,0.0
0.8809005083514887,0.22370115632263207,5.583845271765015,NotNER,true,18.078104,1.0
0.05010893246187364,0.21181376212904524,5.583845271765015,NotNER,true,76.64482,0.0
0.8809005083514887,0.22370115632263207,5.583845271765015,NotNER,true,0.0,1.0
0.05010893246187364,0.21181376212904524,5.583845271765015,NotNER,true,48.588127,0.0
0.7777777777777778,0.2801945040403362,5.583845271765015,NotNER,true,0.0,1.0
0.2222222222222222,0.20306412764330956,5.583845271765015,NotNER,true,0.0,0.0
0.7777777777777778,0.2801945040403362,5.583845271765015,NotNER,true,0.0,1.0
0.2222222222222222,0.20306412764330956,5.583845271765015,NotNER,true,19.253008,0.0
0.7777777777777778,0.2801945040403362,5.583845271765015,NotNER,true,0.0,1.0
0.2222222222222222,0.20306412764330956,5.583845271765015,NotNER,true,27.25078,0.0
0.7777777777777778,0.2801945040403362,5.583845271765015,NotNER,true,0.0,1.0
0.2222222222222222,0.20306412764330956,5.583845271765015,NotNER,true,62.40899,0.0
0.5238095238095238,0.2156904222699621,5.583845271765015,NotNER,true,0.0,1.0
0.42857142857142855,0.029652434081910258,5.583845271765015,NotNER,true,28.888474,0.0
0.8543956043956044,0.047619047619047616,5.583845271765015,NotNER,true,0.0,1.0
0.06868131868131869,0.017292112900909505,5.583845271765015,NotNER,true,62.882828,0.0
0.07867494824016563,0.0,3.6989860413381317,NotNER,true,0.0,1.0
0.5484887944623398,0.0,3.6989860413381317,NotNER,true,24.088497,0.0
0.07867494824016563,0.0,3.6989860413381317,NotNER,true,0.0,1.0
0.5484887944623398,0.0,3.6989860413381317,NotNER,true,20.253677,0.0
0.7142857142857143,0.13512878996048486,3.6989860413381317,NotNER,true,20.103947,1.0
0.07462686567164178,0.21178564899187768,3.6989860413381317,NotNER,true,14.645387,0.0
0.887049659201558,0.2522280787626925,3.6989860413381317,NotNER,true,94.21429,1.0
0.06037000973709834,0.15484602413182277,3.6989860413381317,NotNER,true,54.299774,0.0
0.07867494824016563,0.07142857142857142,4.56257642399235,NotNER,true,0.0,1.0
0.5484887944623398,0.0,4.56257642399235,NotNER,true,79.93857,0.0
0.18773946360153257,0.29596900673452076,4.56257642399235,NotNER,true,0.0,1.0
0.08237547892720307,0.0,4.56257642399235,NotNER,true,26.667633,0.0
0.11447562776957164,0.0,3.83351526734607,NotNER,true,0.0,1.0
0.2695883134130146,0.3946120366757482,3.83351526734607,NotNER,true,0.0,0.0
0.11956521739130435,0.2750880202808245,3.047549641237924,NotNER,true,47.721817,1.0
0.22826086956521738,0.0,3.047549641237924,NotNER,true,53.227936,0.0
0.11956521739130435,0.2750880202808245,3.047549641237924,NotNER,true,15.353654,1.0
0.08284272497897392,0.0,3.1398796634695993,NotNER,false,95.53123,0.0
0.34375,0.1435822158650627,0.8256518752594664,NotNER,true,41.60816,1.0
0.1875,0.0,0.8256518752594664,NotNER,true,4.8510804,0.0
0.21739130434782608,0.0,0.8256518752594664,NotNER,true,15.125335,1.0
0.1875,0.0,0.8256518752594664,NotNER,true,2.2411685,0.0
0.16984908657664813,0.0,1.7401125443495546,NotNER,true,0.0,1.0
0.12343129467831612,0.23022591189028696,1.7401125443495546,NotNER,true,0.0,0.0
0.8882649479931083,0.0,1.7401125443495546,NotNER,false,0.0,1.0
0.45464654487688644,0.0,1.7401125443495546,NotNER,true,0.0,0.0
0.16984908657664813,0.0,1.7401125443495546,NotNER,true,0.0,1.0
0.12343129467831612,0.23022591189028696,1.7401125443495546,NotNER,true,0.0,0.0
0.45,0.05515686666335653,3.9010490082609715,NotNER,true,10.162686,1.0
0.6324786324786325,0.09951449272829399,3.9010490082609715,NotNER,true,19.640028,0.0
0.17167381974248927,0.0,3.9010490082609715,NotNER,true,35.68934,1.0
0.15450643776824036,0.0,3.9010490082609715,NotNER,true,41.518482,0.0
0.45981424791158615,0.0,3.9010490082609715,NotNER,true,0.0,1.0
0.3579273249277919,0.0,3.9010490082609715,NotNER,true,0.0,0.0
0.45981424791158615,0.0,3.9010490082609715,NotNER,true,0.0,1.0
0.3579273249277919,0.0,3.9010490082609715,NotNER,true,0.0,0.0
0.75,0.18199060578763326,3.9190871210974985,NotNER,true,0.0,1.0
0.25,0.0,3.9190871210974985,NotNER,true,0.0,0.0
0.75,0.18199060578763326,3.9190871210974985,NotNER,true,0.0,1.0
0.25,0.0,3.9190871210974985,NotNER,true,0.0,0.0
0.75,0.18199060578763326,3.9190871210974985,NotNER,true,0.0,1.0
0.25,0.0,3.9190871210974985,NotNER,true,9.080235,0.0
0.6132236788535136,0.0,2.969223213472085,NotNER,true,0.0,1.0
0.2529924273267649,0.17413610979085967,2.969223213472085,NotNER,true,0.0,0.0
0.5750348459036705,0.0,1.3119785422086276,NotNER,true,0.0,1.0
0.2304862939445563,0.13734818554048314,1.3119785422086276,NotNER,true,0.0,0.0
0.5750348459036705,0.0,1.3119785422086276,NotNER,true,0.0,1.0
0.2304862939445563,0.13734818554048314,1.3119785422086276,NotNER,true,0.0,0.0
0.44105263157894736,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.28118218623481783,0.0,9.363884258340986,NotNER,true,0.0,0.0
0.6521172638436482,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.09803437043693138,0.0948928834997873,9.363884258340986,NotNER,true,0.0,0.0
0.8844734601192166,0.09113903871339867,9.363884258340986,NotNER,false,19.08867,1.0
0.1058756741413568,0.05632850804485597,9.363884258340986,NotNER,false,104.307594,0.0
0.6521172638436482,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.09803437043693138,0.0948928834997873,9.363884258340986,NotNER,true,0.0,0.0
0.5397951142631994,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.19621749408983452,0.0,9.363884258340986,NotNER,true,50.706913,0.0
0.5397951142631994,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.19621749408983452,0.0,9.363884258340986,NotNER,true,0.0,0.0
0.5176991150442478,0.3237339140877458,9.363884258340986,NotNER,true,0.0,1.0
0.29646017699115046,0.04764182139104683,9.363884258340986,NotNER,true,0.0,0.0
0.5176991150442478,0.3237339140877458,9.363884258340986,NotNER,true,0.0,1.0
0.29646017699115046,0.04764182139104683,9.363884258340986,NotNER,true,12.476347,0.0
0.6521172638436482,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.09803437043693138,0.0948928834997873,9.363884258340986,NotNER,true,0.0,0.0
0.5397951142631994,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.19621749408983452,0.0,9.363884258340986,NotNER,true,132.1429,0.0
0.6521172638436482,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.09803437043693138,0.0948928834997873,9.363884258340986,NotNER,true,0.0,0.0
0.6521172638436482,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.09803437043693138,0.0948928834997873,9.363884258340986,NotNER,true,0.0,0.0
0.6521172638436482,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.09803437043693138,0.0948928834997873,9.363884258340986,NotNER,true,0.0,0.0
0.5397951142631994,0.0,9.363884258340986,NotNER,true,0.0,1.0
0.19621749408983452,0.0,9.363884258340986,NotNER,true,43.696426,0.0
0.6438698915763136,0.3011353271479347,13.376717066004277,NotNER,false,0.0,1.0
0.07673060884070058,0.07645646726802104,13.376717066004277,NotNER,false,33.28427,0.0
0.5,0.5592124319740747,13.376717066004277,NotNER,true,21.688606,1.0
0.4322033898305085,0.0,13.376717066004277,NotNER,true,21.85722,0.0
0.5397951142631994,0.0,13.376717066004277,NotNER,true,0.0,1.0
