% 1. Title: Simple NERD selector 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 02-01-2023 08:39:42 
%
@RELATION @NERD_Simple_NERD_selector 
@attribute nerd_score REAL
@attribute prob_anchor_string REAL
@attribute prob_c REAL
@attribute dice REAL
@attribute tf_idf REAL
@attribute nb_tokens NUMERIC
@attribute inContext {false, true}
@attribute isNe {false, true}
@attribute entity? REAL

@data

0.04512514105943032,0.09011627906976744,1.0,0.005852545931403312,1513.453488372093,1,true,false,0.0
0.8837294325161789,0.1889763779527559,1.0,0.0036957366054379865,512.4291338582677,1,true,false,1.0
0.0,5.732301519059903E-4,0.125,8.467642903379628E-5,23.31559902550874,1,false,false,0.0
0.8837294325161789,0.5577299412915852,0.8228699551569507,0.4871845337197745,84.90345727332029,3,false,false,1.0
0.5948141897456475,0.5577299412915852,0.16928251121076232,0.4871845337197745,84.90345727332029,3,true,false,0.0
0.6682102488101325,0.5404411764705882,1.0,1.0,478.51838235294116,3,true,false,1.0
0.5948141897456475,0.0021008403361344537,1.0,0.004730180967661847,273.4390756302521,1,true,false,0.0
0.790919945236435,0.6717131474103586,0.9979253112033195,0.5951997115681665,103.71075697211155,3,true,false,1.0
0.04512514105943032,0.017221801665404997,0.826530612244898,1.897963847486198E-4,24.63228614685844,1,false,false,0.0
0.48953322806465127,0.06191588785046729,0.8703703703703703,0.002519160253003586,152.05257009345794,1,false,false,1.0
0.14171261825094383,0.06191588785046729,0.1111111111111111,0.002519160253003586,152.05257009345794,1,false,false,0.0
0.511288621635384,0.1,1.0,0.1,13015.7,1,true,false,1.0
0.35879495709625076,0.3333333333333333,1.0,0.9542425094393249,43385.666666666664,3,true,false,0.0
0.12010035771024333,0.42857142857142855,1.0,0.3228994357817876,1239.5904761904762,3,true,false,1.0
0.04512514105943032,0.6,1.0,0.023344326028998726,13015.7,5,true,false,0.0
1.0204892572353366,0.08812260536398467,0.9916666666666667,0.0017304012537841893,99.73716475095786,1,true,false,1.0
0.04512514105943032,0.09011627906976744,1.0,0.005852545931403312,1513.453488372093,1,true,false,0.0
0.8837294325161789,0.7317073170731707,1.0,1.0,1587.280487804878,3,true,false,1.0
0.04512514105943032,0.0038194935634460318,0.7222222222222222,2.3585111200388796E-4,18.4123638421276,1,false,false,0.0
1.0204892572353366,0.3551587301587302,0.9852941176470589,1.0,258.24801587301585,5,false,false,1.0
1.0204892572353366,0.00196078431372549,1.0,1.0,255.20980392156864,3,false,false,0.0
0.9927000827954929,0.4134078212290503,0.9770114942528736,1.0,727.1340782122905,3,false,false,1.0
0.0,8.64304235090752E-4,1.0,0.0017676958695260216,224.990492653414,1,false,false,0.0
0.9927000827954929,0.5149863760217984,0.9253112033195021,1.0,1418.6049046321525,3,false,false,1.0
0.0,0.0026933435936898806,0.6842105263157895,3.658264878333983E-4,125.19911504424778,1,false,false,0.0
0.6880709647330433,0.9117647058823529,1.0,1.0,1276.049019607843,5,false,false,1.0
0.0451281176647933,0.09030023094688222,0.9829222011385199,3.880506934151425E-4,60.11870669745959,1,false,false,0.0
0.6289545929537983,0.05714285714285714,1.0,0.08681297691406098,413.1968253968254,3,false,false,1.0
0.12010035771024333,0.005443411204354729,0.9743589743589743,1.8937346196639472E-4,9.840251001738867,1,false,false,0.0
0.6880709647330433,0.26045883940620784,0.9872340425531915,1.0,175.65047233468286,3,false,false,1.0
0.0,3.0129557095510696E-4,1.0,6.038339985987929E-4,39.215727628803855,1,false,false,0.0
0.8837294325161789,0.3103448275862069,1.0,0.028221562093498236,2244.0862068965516,1,true,false,1.0
0.8837294325161789,0.1889763779527559,1.0,0.0036957366054379865,512.4291338582677,1,true,false,0.0
0.9927000827954929,0.3888888888888889,0.9333333333333333,1.0,3615.472222222222,3,false,false,1.0
0.0,0.3888888888888889,0.06666666666666667,1.0,3615.472222222222,3,false,false,0.0
0.8837294325161789,0.2660332541567696,1.0,0.003996776206969432,1236.646080760095,1,true,false,1.0
0.04512514105943032,2.6041666666666666E-4,0.25,1.0374968605096381E-4,8.473763020833333,1,false,false,0.0
0.9927000827954929,0.5149863760217984,0.9253112033195021,1.0,1418.6049046321525,3,false,false,1.0
0.0,0.0026933435936898806,0.6842105263157895,3.658264878333983E-4,125.19911504424778,1,false,false,0.0
0.3686759471187945,0.6666666666666666,0.25,0.014593343389896216,21692.833333333332,3,false,false,1.0
0.9927000827954929,0.017001545595054096,0.42857142857142855,0.0026089859497395364,1005.8500772797527,1,false,false,0.0
0.6880709647330433,1.0,1.0,0.12417805547467523,130157.0,5,false,false,1.0
0.0451281176647933,0.09030023094688222,0.9829222011385199,3.880506934151425E-4,60.11870669745959,1,false,false,0.0
8.13393413448533E-8,0.2222222222222222,1.0,0.1060269454932583,14461.888888888889,1,false,false,1.0
0.0,0.011695906432748537,1.0,0.002296800477199102,126.85867446393762,1,false,false,0.0
0.14171261825094383,0.3869653767820774,0.9,0.0028820241246638434,265.0855397148676,1,false,false,1.0
0.0,0.3869653767820774,0.06,0.0028820241246638434,265.0855397148676,1,false,false,0.0
0.2752769552186444,0.5263157894736842,1.0,1.0,6850.368421052632,5,false,false,1.0
0.0451281176647933,0.005555555555555556,0.8,0.0024724270319187148,144.61888888888888,1,false,false,0.0
3.5592618330096406E-8,0.08695652173913043,1.0,1.0,5659.0,5,false,false,1.0
0.0,0.026615969581749048,0.875,0.007052084366490668,494.893536121673,1,false,false,0.0
0.8415169764853457,0.3902439024390244,1.0,0.26012773941278305,1587.280487804878,3,true,false,1.0
0.840123167064312,0.2634207240948814,0.9836065573770492,0.0010639557136881829,108.32875572201415,1,true,false,0.0
0.840123167064312,0.5081967213114754,1.0,0.01939455133941135,4267.44262295082,1,true,false,1.0
-7.770837872648838E-9,0.002538301151300879,0.23333333333333334,2.160032520301038E-4,70.79521348925755,1,false,false,0.0
0.41167745520483456,0.3880597014925373,0.9821428571428571,0.12198333169840982,1942.641791044776,3,true,false,1.0
0.840123167064312,0.1583533653846154,0.9856887298747764,7.016411236280196E-4,78.21935096153847,1,true,false,0.0
0.9731107566803192,0.6255924170616114,0.9864864864864865,0.008372278020264958,1233.7156398104266,1,true,false,1.0
1.0092790242776195,0.0759493670886076,1.0,0.016775280104064448,4942.670886075949,1,true,false,0.0
1.0092790242776195,0.8571428571428571,1.0,0.5591760034688151,18593.85714285714,3,true,false,1.0
0.4826341824434452,0.02822085889570552,0.5918367346938775,0.0011889119929423373,1437.316564417178,1,false,false,0.0
0.840123167064312,0.7732558139534884,1.0,0.8535551552948332,1513.453488372093,3,true,false,1.0
0.5090534343210346,0.06095791001451379,0.9782608695652174,0.002588229327142403,377.8142235123367,1,true,false,0.0
0.9305371160057517,0.5,1.0,0.02474754726685252,6197.952380952381,1,true,false,1.0
0.9305371160057517,0.6428571428571429,1.0,0.6393768004764144,18593.85714285714,3,true,false,0.0
1.0027692517757625,1.0,1.0,0.08278537031645015,130157.0,3,true,false,1.0
0.4826341824434452,0.02822085889570552,0.5918367346938775,0.0011889119929423373,1437.316564417178,1,false,false,0.0
0.9999807981889869,0.5,1.0,1.0,21692.833333333332,3,true,false,1.0
0.5090534343210346,0.03343465045592705,0.9545454545454546,0.003081861483024525,1186.8419452887538,1,false,false,0.0
0.9731107566803192,0.6255924170616114,0.9864864864864865,0.008372278020264958,1233.7156398104266,1,true,false,1.0
1.0092790242776195,0.0759493670886076,1.0,0.016775280104064448,4942.670886075949,1,true,false,0.0
0.8415169764853457,0.3902439024390244,1.0,0.26012773941278305,1587.280487804878,3,true,false,1.0
0.840123167064312,0.2634207240948814,0.9836065573770492,0.0010639557136881829,108.32875572201415,1,true,false,0.0
0.840123167064312,1.0,1.0,0.08278537031645015,130157.0,3,true,false,1.0
0.5090534343210346,0.03343465045592705,0.9545454545454546,0.003081861483024525,1186.8419452887538,1,false,false,0.0
0.8415169764853457,0.4,1.0,1.0,26031.4,3,true,false,1.0
-3.4609965335007666E-12,0.0029498525073746312,0.3333333333333333,0.0019119504989867514,639.9065880039332,1,false,false,0.0
0.8415169764853457,1.0,1.0,1.0,28923.777777777777,3,true,false,1.0
0.4826341824434452,0.02822085889570552,0.5918367346938775,0.0011889119929423373,1437.316564417178,1,false,false,0.0
0.8415169764853457,0.49477351916376305,0.9666666666666667,0.006184444541294851,907.0174216027874,1,true,false,1.0
-1.739769933935956E-8,0.3821656050955414,0.15458937198067632,0.0040742914364228664,552.683651804671,1,false,false,0.0
0.840123167064312,0.45774647887323944,0.9370629370629371,0.005874200077016332,916.5985915492957,1,false,false,1.0
2.9688345251054374E-6,0.0016207455429497568,1.0,0.003671833971114601,210.9513776337115,1,true,false,0.0
0.840123167064312,0.5,1.0,0.6020599913279624,65078.5,3,true,false,1.0
2.9688345251054374E-6,0.012195121951219513,0.2222222222222222,0.002659492027480271,705.4579945799458,1,false,false,0.0
0.8415169764853457,1.0,1.0,0.04631230702522788,32539.25,3,true,false,1.0
2.9688345251054374E-6,0.012195121951219513,0.2222222222222222,0.002659492027480271,705.4579945799458,1,false,false,0.0
0.840123167064312,0.3333333333333333,1.0,0.02356154344294629,3337.358974358974,1,false,false,1.0
0.8216391380759771,0.4153846153846154,1.0,0.022096394001706463,2002.4153846153847,1,false,false,0.0
0.8216752475582555,0.42329545454545453,0.9440993788819876,0.004378873680996595,739.5284090909091,1,false,false,1.0
-1.739769933935956E-8,0.3821656050955414,0.15458937198067632,0.0040742914364228664,552.683651804671,1,false,false,0.0
0.9305371160057517,0.6428571428571429,1.0,0.6393768004764144,18593.85714285714,3,true,false,1.0
0.5090534343210346,0.03343465045592705,0.9545454545454546,0.003081861483024525,1186.8419452887538,1,false,false,0.0
0.9865703373906645,0.06345436036647438,0.9787234042553191,8.623170033483897E-4,44.165931455717676,1,true,false,1.0
0.4526937810878298,6.242197253433209E-4,1.0,0.0016671758570124796,81.24656679151062,1,true,false,0.0
0.9965899752063802,0.24119241192411925,0.9782608695652174,0.005257073065169014,1763.6449864498645,1,true,false,1.0
0.0,0.0013582342954159593,0.5,9.216167731536391E-4,132.58777589134127,1,false,false,0.0
0.9965451860607412,0.31258644536652835,0.8708333333333333,0.0021919944349854193,900.1175656984786,1,false,false,1.0
3.117664793254342E-6,0.31258644536652835,0.07916666666666666,0.0021919944349854193,900.1175656984786,1,false,false,0.0
0.997412817393059,0.12,1.0,0.9825678434503977,10412.56,3,true,false,1.0
0.4526937810878298,0.004086765168186105,0.75,3.103772343806019E-4,122.75102169129205,1,true,false,0.0
0.9969514126132452,0.2,1.0,1.0,52062.8,5,true,false,1.0
0.0,5.10986203372509E-4,0.2,1.3311596354375116E-4,49.881323454266735,1,false,false,0.0
1.007192306546209,0.38461538461538464,1.0,0.6045784246164034,7509.057692307693,3,true,false,1.0
0.4278189663352463,0.010135135135135136,0.6666666666666666,0.006864083380607251,1319.1587837837837,1,false,false,0.0
0.4423948318266381,0.009079716835949523,1.0,3.678470697548046E-4,60.09095106186519,1,true,false,1.0
0.4526937810878298,0.002607561929595828,1.0,0.002188065923291981,509.0886571056063,1,true,false,0.0
0.9965899752063802,0.32349841938883034,0.9272727272727272,0.0018896844006669202,411.4552160168599,1,true,false,1.0
1.4105943027625563E-7,0.32349841938883034,0.051515151515151514,0.0018896844006669202,411.4552160168599,1,false,false,0.0
0.9882761839373869,0.5445945945945946,0.951271186440678,0.0024210007972997154,175.88783783783785,1,false,false,1.0
1.4105943027625563E-7,0.32349841938883034,0.051515151515151514,0.0018896844006669202,411.4552160168599,1,false,false,0.0
0.9965451860607412,0.2046783625730994,0.9066666666666666,0.004937184876946147,3425.1842105263154,1,false,false,1.0
0.9965451860607412,0.31258644536652835,0.8708333333333333,0.0021919944349854193,900.1175656984786,1,false,false,0.0
0.4526937810878298,0.005875440658049354,0.26666666666666666,0.0011648183886564072,50.98198198198198,1,false,false,1.0
0.0,0.005875440658049354,0.06666666666666667,0.0011648183886564072,50.98198198198198,1,false,false,0.0
0.997412817393059,0.4126984126984127,1.0,0.019692158546685466,6197.95238095238,1,true,false,1.0
0.997412817393059,0.12,1.0,0.9825678434503977,10412.56,3,true,false,0.0
0.4526937810878298,0.02959273366539701,0.9547511312217195,2.499187121237607E-4,343.22092001171995,1,true,false,1.0
1.4105943027625563E-7,3.392513852764899E-4,0.3333333333333333,2.909108688376103E-4,29.437295035621396,1,false,false,0.0
0.4423948318266381,0.009079716835949523,1.0,3.678470697548046E-4,60.09095106186519,1,true,false,1.0
0.9882761839373869,0.1692126909518214,0.6392405063291139,0.002132125625813078,458.8378378378378,1,false,false,0.0
1.007192306546209,0.38461538461538464,1.0,0.6045784246164034,7509.057692307693,3,true,false,1.0
0.4278189663352463,0.010135135135135136,0.6666666666666666,0.006864083380607251,1319.1587837837837,1,false,false,0.0
0.997412817393059,0.4126984126984127,1.0,0.019692158546685466,6197.95238095238,1,true,false,1.0
3.117664793254342E-6,1.1261261261261261E-4,1.0,3.3924979720380673E-4,14.65731981981982,1,true,false,0.0
0.9974780929217457,0.14893617021276595,1.0,0.02378862483739929,2769.2978723404253,1,true,false,1.0
0.0,0.0024104683195592287,1.0,8.708955543008736E-4,44.81990358126722,1,true,false,0.0
1.0466657019365333,0.5,1.0,0.014334761698284819,65078.5,3,true,false,1.0
0.5188390471479508,0.008421052631578947,0.8888888888888888,0.0019398241494217195,137.00736842105263,1,true,false,0.0
0.29677839659558314,0.1327683615819209,1.0,0.005397940008672038,367.67514124293785,1,true,false,1.0
0.2967735088738979,0.3,1.0,0.0697373613946281,26031.4,1,true,false,0.0
0.4526937810878298,0.02959273366539701,0.9547511312217195,2.499187121237607E-4,343.22092001171995,1,true,false,1.0
0.9965899752063802,0.24119241192411925,0.9782608695652174,0.005257073065169014,1763.6449864498645,1,true,false,0.0
0.4526937810878298,0.02959273366539701,0.9547511312217195,2.499187121237607E-4,343.22092001171995,1,true,false,1.0
0.0,0.0013582342954159593,0.5,9.216167731536391E-4,132.58777589134127,1,false,false,0.0
1.012301903883282,0.6415094339622641,1.0,0.02474754726685252,4911.584905660377,1,true,false,1.0
0.9965451860607412,0.46866485013623976,0.9947916666666666,0.004479462483465423,1063.9536784741144,1,true,false,0.0
