% 1. Title: NERD ranker with basic and embeddings features 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 02-01-2023 08:38:07 
%
@RELATION @NERD_NERD_ranker_with_basic_and_embeddings_features 
@attribute relatedness REAL
@attribute context_quality REAL
@attribute bestCaseContext {false, true}
@attribute embeddings_centroid_similarity REAL
@attribute entity? REAL

@data

0.3375008149029143,9.095518825046296,true,0.0,0.0
0.3375008149029143,9.095518825046296,true,0.0,1.0
0.07830035684414971,9.095518825046296,true,0.0,0.0
0.22281205889656394,9.095518825046296,true,0.0,1.0
0.06830099618384189,9.095518825046296,true,0.0,0.0
0.28417144438367614,9.095518825046296,true,0.0,1.0
0.06640657181821255,9.095518825046296,true,0.0,0.0
0.34860165528922965,9.095518825046296,true,0.0,1.0
0.10069703876478668,9.095518825046296,true,0.0,0.0
0.36481635515194444,9.095518825046296,true,0.0,1.0
0.051907392969306444,9.095518825046296,true,0.0,0.0
0.3903924277091765,9.095518825046296,true,0.0,1.0
0.09093699937932069,9.095518825046296,true,0.0,0.0
0.3919128012686163,9.095518825046296,true,0.0,1.0
0.06274144472776419,9.095518825046296,true,0.0,0.0
0.3237978895379317,9.095518825046296,true,0.0,1.0
0.11647722714877387,9.095518825046296,true,0.0,0.0
0.18049047774896432,10.552978841705574,true,0.0,1.0
0.15329176804406588,10.552978841705574,true,0.0,0.0
0.26223469553516443,10.552978841705574,true,0.0,1.0
0.027418002161094246,10.552978841705574,true,0.0,0.0
0.25037353002820095,10.552978841705574,true,0.0,1.0
0.053715655948575934,10.552978841705574,true,0.0,0.0
0.24033080637022877,10.552978841705574,true,0.0,1.0
0.050449034776427905,10.552978841705574,true,0.0,0.0
0.1456746689010041,10.552978841705574,true,0.0,1.0
0.05095878813152331,10.552978841705574,true,0.0,0.0
0.11893871664510638,10.552978841705574,true,0.0,1.0
0.05148770646125909,10.552978841705574,true,0.0,0.0
0.25037353002820095,10.552978841705574,true,0.0,1.0
0.053715655948575934,10.552978841705574,true,0.0,0.0
0.21642514770441154,8.929591961429862,true,0.0,1.0
0.044428799793355546,8.929591961429862,true,0.0,0.0
0.14253146442860418,8.929591961429862,true,0.0,1.0
0.27174515702780133,8.929591961429862,true,0.0,0.0
0.3665871695931409,10.021572752152734,true,0.0,1.0
0.08238573777835698,10.021572752152734,true,0.0,0.0
0.32862139427314274,10.021572752152734,true,0.0,1.0
0.048028982366432486,10.021572752152734,true,0.0,0.0
0.29259647235756675,10.021572752152734,true,0.0,1.0
0.1393102769818351,10.021572752152734,true,0.0,0.0
0.24405936261766967,10.021572752152734,true,0.0,1.0
0.031504528313393926,10.021572752152734,true,0.0,0.0
0.2666712853217674,9.253649566638856,true,0.0,1.0
0.09357683749568964,9.253649566638856,true,0.0,0.0
0.2334110857693073,9.253649566638856,true,0.0,1.0
0.05694807579754723,9.253649566638856,true,0.0,0.0
0.20270678463819272,9.253649566638856,true,0.0,1.0
0.19267174427924477,9.253649566638856,true,0.0,0.0
0.17640015734545766,9.253649566638856,true,0.0,1.0
0.1262820077198952,9.253649566638856,true,0.0,0.0
0.1851562961325264,7.990899061094894,true,0.0,1.0
0.0,7.990899061094894,true,0.0,0.0
0.1981264579922534,7.990899061094894,true,0.0,1.0
0.1634694603880851,7.990899061094894,true,0.0,0.0
0.1900574716654416,7.990899061094894,true,0.0,1.0
0.06639040136596454,7.990899061094894,true,0.0,0.0
0.12090214264680181,7.990899061094894,true,0.0,1.0
0.03874193104745059,7.990899061094894,true,0.0,0.0
0.178617504178953,10.64106022831963,true,0.0,1.0
0.12698685512728208,10.64106022831963,true,0.0,0.0
0.24892168085522307,10.64106022831963,true,0.0,1.0
0.03278587975380029,10.64106022831963,true,0.0,0.0
0.29548963626094527,10.64106022831963,true,0.0,1.0
0.0,10.64106022831963,true,0.0,0.0
0.2478775688412422,12.338707337733819,true,0.0,1.0
0.32114753958203074,12.338707337733819,true,0.0,0.0
0.34790825018818944,12.338707337733819,true,0.0,1.0
0.0,12.338707337733819,true,0.0,0.0
0.16499616854004856,12.338707337733819,true,0.0,1.0
0.03377128822826943,12.338707337733819,true,0.0,0.0
0.19082113217244956,12.338707337733819,true,0.0,1.0
0.0,12.338707337733819,true,0.0,0.0
0.20258125457661555,11.116865404333563,true,0.0,1.0
0.12514549995909938,11.116865404333563,true,0.0,0.0
0.18792637497778106,11.116865404333563,true,0.0,1.0
0.0699423684350706,11.116865404333563,true,0.0,0.0
0.1939952579228609,11.116865404333563,true,0.0,1.0
0.18792637497778106,11.116865404333563,true,0.0,0.0
0.12791481114072956,11.116865404333563,true,0.0,1.0
0.19969678803398846,8.450959537699699,true,0.0,0.0
0.10178998198583313,8.450959537699699,true,0.0,1.0
0.04761864421482868,8.450959537699699,true,0.0,0.0
0.18003989411313578,11.440292957631181,true,0.0,1.0
0.12126788963836842,11.440292957631181,true,0.0,0.0
0.29485522467893,11.440292957631181,true,0.0,1.0
0.07132027135389804,11.440292957631181,true,0.0,0.0
0.36150688701935696,11.440292957631181,true,0.0,1.0
0.18839416124733493,11.440292957631181,true,0.0,0.0
0.1507410432216959,11.440292957631181,true,0.0,1.0
0.2698645476299079,11.440292957631181,true,0.0,0.0
0.4753691334335829,11.440292957631181,true,0.0,1.0
0.13387967518524405,11.440292957631181,true,0.0,0.0
0.2718763221057892,9.632728307153204,true,0.0,1.0
0.1980066759791561,9.632728307153204,true,0.0,0.0
0.09206361886650817,9.632728307153204,true,0.0,1.0
0.18782836695965313,9.632728307153204,true,0.0,0.0
0.20318108943640206,9.632728307153204,true,0.0,1.0
0.10720021597220958,9.632728307153204,true,0.0,0.0
0.26765150457817627,9.632728307153204,true,0.0,1.0
0.1699227187670455,9.632728307153204,true,0.0,0.0
0.19713269465364425,9.632728307153204,true,0.0,1.0
0.13555789699277773,9.632728307153204,true,0.0,0.0
0.1805231707064974,9.632728307153204,true,0.0,1.0
0.032149203041546774,9.632728307153204,true,0.0,0.0
0.07312820653811869,9.632728307153204,true,0.0,1.0
0.006904274096419511,9.632728307153204,true,0.0,0.0
0.18557297985587878,9.632728307153204,true,0.0,1.0
0.161734699716027,9.632728307153204,true,0.0,0.0
0.16688181177695977,9.632728307153204,true,0.0,1.0
0.03537315559463648,9.632728307153204,true,0.0,0.0
0.17826270833966978,9.632728307153204,true,0.0,1.0
0.15317136001602433,8.191284460842573,true,0.0,0.0
0.27918627680580954,8.191284460842573,true,0.0,1.0
0.24158533653654665,8.191284460842573,true,0.0,0.0
0.3011987025690457,8.191284460842573,true,0.0,1.0
0.23184340109582857,8.191284460842573,true,0.0,0.0
0.36765130869342105,8.191284460842573,true,0.0,1.0
0.01716247135638741,8.191284460842573,true,0.0,0.0
0.1276885389243781,8.191284460842573,true,0.0,1.0
0.2927122036052833,8.191284460842573,true,0.0,0.0
0.2748923595087987,8.191284460842573,true,0.0,1.0
0.20667210336990804,8.191284460842573,true,0.0,0.0
0.269790305005263,8.191284460842573,true,0.0,1.0
0.24015417019801133,8.191284460842573,true,0.0,0.0
0.36765130869342105,8.191284460842573,true,0.0,1.0
0.04060241865756919,8.191284460842573,true,0.0,0.0
0.3122829849485552,8.191284460842573,true,0.0,1.0
0.13743279177060683,10.222069116755664,true,0.0,0.0
0.178358482761389,10.222069116755664,true,0.0,1.0
0.37774732019405327,10.222069116755664,true,0.0,0.0
0.31882902881736835,10.222069116755664,true,0.0,1.0
0.32759923203566393,10.222069116755664,true,0.0,0.0
0.32511512800721487,10.222069116755664,true,0.0,1.0
0.31882902881736835,10.222069116755664,true,0.0,0.0
0.32759923203566393,10.222069116755664,true,0.0,1.0
